,Unnamed: 0,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,Difference
2788,40,overcoming-lifes-problems-steve-shepherd-sermon-on-endurance-32141.asp,3,2.8233333330000003,3,4.163407102,5,0
2789,43,overcoming-lifes-problems-steve-shepherd-sermon-on-endurance-32141.asp,3,2.9466666669999997,3,3.368196604,3,0
2790,29,overcoming-lifes-problems-steve-shepherd-sermon-on-endurance-32141.asp,3,3.7233333330000002,3,3.9974258160000002,3,0
2791,32,overcoming-lifes-problems-steve-shepherd-sermon-on-endurance-32141.asp,3,2.82,3,4.133673628,3,0
2792,37,overcoming-lifes-problems-steve-shepherd-sermon-on-endurance-32141.asp,3,3.4866666669999997,3,4.120822135,3,0
2793,12,piper2k 3-5-00,3,4.416666667,3,3.3379883089999995,2,0
2794,16,piper2k 3-5-00,3,4.136666667,3,3.9257632310000004,3,0
2795,13,piper2k 3-5-00,3,3.97,3,2.786379587,3,0
2796,11,piper2k 3-5-00,3,4.48,3,3.59670136,2,0
2797,22,piper2k 3-5-00,3,3.9733333330000002,3,3.535015613,3,0
2798,15,piper2k 3-5-00,3,3.9266666669999997,3,3.88639809,3,0
2799,13,piper2k 3-5-00,3,4.283333333,3,4.021009189,3,0
2800,20,piper2k 3-5-00,3,4.2933333330000005,3,4.3429879389999995,2,0
2801,13,piper2k 3-5-00,3,4.863333333,3,4.148928453,4,0
2802,6,piper2k 3-5-00,3,3.74,3,3.5162704860000003,3,0
2803,10,piper2k 3-5-00,3,3.873333333,3,3.55803648,4,0
2804,15,piper2k 3-5-00,3,4.053333333,3,3.61835593,2,0
2805,5,piper2k 3-5-00,3,4.016666667,3,3.4842844989999997,3,0
2806,15,piper2k 3-5-00,3,3.8033333330000003,3,3.42743307,3,0
2807,10,piper2k 3-5-00,3,4.09,3,3.73073945,3,0
2808,7,piper2k 3-5-00,3,4.596666667,3,3.774325544,3,0
2809,18,piper2k 3-5-00,3,3.7433333330000003,3,3.358263998,3,0
2810,16,piper2k 3-5-00,3,3.62,3,2.94205002,2,0
2811,16,piper2k 3-5-00,3,3.556666667,3,3.674198221,4,0
2812,6,piper2k 3-5-00,3,3.61,3,2.9093715839999996,2,0
2813,11,piper2k 3-5-00,3,3.653333333,3,3.6455339710000003,3,0
2814,15,piper2k 3-5-00,3,4.573333333,3,4.318309611,4,0
2815,11,piper2k 3-5-00,3,4.926666667,3,4.137967662,3,0
2816,11,piper2k 3-5-00,3,3.913333333,3,3.32584641,2,0
2817,16,piper2k 3-5-00,3,4.31,3,4.042345737,3,0
2818,8,piper2k 3-5-00,3,4.226666667,3,3.58839853,3,0
2819,4,piper2k 3-5-00,3,4.1,3,3.8950689830000003,2,0
2820,3,piper2k 3-5-00,3,4.0366666669999995,3,3.5372348110000003,2,0
2821,14,piper2k 3-5-00,3,4.29,3,3.942733463,3,0
2822,10,piper2k 3-5-00,3,4.453333333,3,3.954923825,4,0
2823,9,piper2k 3-5-00,3,3.97,3,3.999192176,2,0
2824,9,piper2k 3-5-00,3,3.873333333,3,3.5211665739999995,2,0
2825,12,piper2k 3-5-00,3,4.0366666669999995,3,3.87987684,3,0
2826,19,piper2k 3-5-00,3,4.086666667,3,4.060500502,2,0
2827,14,piper2k 3-5-00,3,3.97,3,3.645889085,2,0
2828,4,piper2k 3-5-00,3,4.183333333,3,3.279073122,2,0
2829,12,piper2k 3-5-00,3,3.566666667,3,2.9277713910000003,3,0
2830,15,piper2k 3-5-00,3,4.023333333,3,3.37128554,2,0
2831,14,piper2k 3-5-00,3,3.89,3,3.68874581,3,0
2832,15,piper2k 3-5-00,3,3.96,3,3.361422135,3,0
2833,28,piper80 122480,3,3.5333333330000003,3,2.940367362,3,0
2834,24,piper80 122480,3,3.346666667,3,2.617463513,3,0
2835,27,piper80 122480,3,3.43,3,2.673675959,3,0
2836,23,piper80 122480,3,3.7433333330000003,3,3.1890756760000003,3,0
2837,19,piper80 122480,3,3.893333333,3,3.341752161,3,0
2838,26,piper80 122480,3,3.836666667,3,3.193135934,3,0
2839,30,piper80 122480,3,3.56,3,3.53990576,3,0
2840,23,piper80 122480,3,3.4666666669999997,3,2.84265712,3,0
2841,20,piper80 122480,3,3.38,3,3.0993211589999996,3,0
2842,18,piper80 122480,3,3.4733333330000002,3,2.836686278,3,0
2843,20,piper80 122480,3,3.556666667,3,3.169213612,3,0
2844,18,piper80 122480,3,3.4,3,2.82333314,3,0
2845,28,piper80 122480,3,3.4,3,1.871947213,3,0
2846,19,piper80 122480,3,3.2166666669999997,3,2.637651128,3,0
2847,17,piper80 122480,3,3.43,3,2.754335317,3,0
2848,19,piper80 122480,3,3.54,3,3.0440184919999997,3,0
2849,20,piper80 122480,3,3.7033333330000002,3,3.2653814210000003,3,0
2850,33,piper80 122480,3,3.69,3,3.123813722,3,0
2851,12,piper80 122480,3,3.616666667,3,2.972589292,3,0
2852,26,piper80 122480,3,3.433333333,3,2.916058091,3,0
2853,17,piper80 122480,3,3.52,3,2.9470568189999997,3,0
2854,20,piper80 122480,3,3.34,3,2.8906820160000004,3,0
2855,19,piper80 122480,3,3.2433333330000003,3,2.623115301,3,0
2856,19,piper80 122480,3,3.12,3,2.722173198,3,0
2857,27,piper80 122480,3,3.883333333,3,2.8691300560000004,3,0
2858,23,piper80 122480,3,3.18,3,3.004330407,3,0
2859,19,piper80 122480,3,2.97,3,2.6817579940000003,3,0
2860,26,piper80 122480,3,3.393333333,3,3.029923415,3,0
2861,21,piper80 122480,3,3.746666667,3,3.0800034519999997,3,0
2862,27,piper80 122480,3,3.503333333,3,3.0788647730000003,3,0
2863,23,piper80 122480,3,3.786666667,3,3.0681057480000002,3,0
2864,2,piper80 122480,3,3.03,3,2.6521091390000002,3,0
2865,19,piper80 122480,3,3.146666667,3,2.580590332,3,0
2866,20,piper80 122480,3,3.69,3,2.699836344,3,0
2867,18,piper80 122480,3,3.156666667,3,2.9681182130000003,3,0
2868,25,piper80 122480,3,3.726666667,3,3.06636796,3,0
2869,16,piper80 122480,3,3.713333333,3,3.7404547480000003,3,0
2870,22,piper80 122480,3,3.2833333330000003,3,2.7737652489999998,3,0
2871,17,piper80 122480,3,3.5066666669999997,3,3.055637574,3,0
2872,28,piper80 122480,3,3.423333333,3,3.183521119,3,0
2873,27,piper80 122480,3,3.373333333,3,3.167382602,3,0
2874,17,piper80 122480,3,3.48,3,2.838159379,3,0
2875,19,piper80 122480,3,4.103333333,3,3.716721577,3,0
2876,27,piper80 122480,3,3.146666667,3,3.1715355489999997,3,0
2877,2,piper80 122480,3,3.336666667,3,2.944430212,3,0
2878,19,piper80 122480,3,3.586666667,3,2.773100098,3,0
2879,31,piper80 122480,3,3.0133333330000003,3,2.887775294,3,0
2880,23,piper80 122480,3,3.366666667,3,2.156511119,3,0
2881,22,piper80 122480,3,3.333333333,3,2.858504838,3,0
2882,0,piper81 041781,3,3.476666667,3,2.469981441,3,0
2883,1,piper81 041781,3,3.4533333330000002,3,2.763834345,3,0
2884,0,piper81 041781,3,3.1766666669999997,3,2.522255251,3,0
2885,0,piper81 041781,3,3.2566666669999997,3,2.749505848,3,0
2886,0,piper81 041781,3,3.226666667,3,2.867761797,3,0
2887,1,piper81 041781,3,3.983333333,3,2.6012918640000002,3,0
2888,1,piper81 041781,3,3.56,3,2.902527868,3,0
2889,1,piper81 041781,3,3.386666667,3,2.361605478,3,0
2890,1,piper81 041781,3,3.643333333,3,1.9572199890000002,3,0
2891,1,piper81 041781,3,3.2566666669999997,3,2.804093204,3,0
2892,0,piper81 041781,3,3.3233333330000003,3,2.5089005269999998,3,0
2893,1,piper81 041781,3,3.273333333,3,2.685343314,3,0
2894,0,piper81 041781,3,3.313333333,3,2.66002308,3,0
2895,0,piper81 041781,3,3.333333333,3,2.595578137,3,0
2896,0,piper81 041781,3,3.113333333,3,2.774797932,3,0
2897,0,piper81 041781,3,3.4,3,2.6871678489999997,3,0
2898,0,piper81 041781,3,3.496666667,3,2.767574428,3,0
2899,0,piper81 041781,3,3.3,3,2.45689768,3,0
2900,0,piper81 041781,3,3.3033333330000003,3,2.637306428,3,0
2901,1,piper81 041781,3,3.173333333,3,2.5554331169999998,3,0
2902,0,piper81 041781,3,3.593333333,3,2.714433805,3,0
2903,1,piper81 041781,3,3.44,3,2.63341769,3,0
2904,0,piper81 041781,3,3.226666667,3,2.513918081,3,0
2905,0,piper81 041781,3,3.786666667,3,2.4446682859999997,3,0
2906,0,piper81 041781,3,3.46,3,2.652606626,3,0
2907,0,piper81 041781,3,3.183333333,3,2.765094494,3,0
2908,0,piper81 041781,3,3.343333333,3,2.8170931489999997,3,0
2909,0,piper81 041781,3,3.566666667,3,2.592407926,3,0
2910,0,piper81 041781,3,3.773333333,3,2.892159562,3,0
2911,0,piper81 041781,3,3.646666667,3,2.729357022,3,0
2912,1,piper81 041781,3,3.49,3,2.517248084,3,0
2913,0,piper81 041781,3,3.44,3,2.650175252,3,0
2914,0,piper81 041781,3,3.233333333,3,2.6896953139999997,3,0
2915,1,piper81 041781,3,3.496666667,3,2.366194494,3,0
2916,0,piper81 041781,3,3.586666667,3,3.128494644,3,0
2917,1,piper81 041781,3,3.33,3,2.82293544,3,0
2918,1,piper81 041781,3,3.606666667,3,2.581041977,3,0
2919,0,piper81 041781,3,3.596666667,3,2.681013734,3,0
2920,0,piper81 041781,3,3.066666667,3,2.578947029,3,0
2921,0,piper81 041781,3,3.3,3,2.583153245,3,0
2922,0,piper81 041781,3,3.356666667,3,2.9812070160000004,3,0
2923,0,piper81 041781,3,3.166666667,3,2.243837981,3,0
2924,3,piper85 pn850005,3,2.94,3,2.0436221740000002,2,0
2925,16,piper85 pn850026,3,3.4866666669999997,3,3.223727513,3,0
2926,17,piper85 pn850026,3,3.63,3,2.9235492869999997,3,0
2927,12,piper85 pn850026,3,3.1966666669999997,3,3.0964449660000004,3,0
2928,24,piper85 pn850026,3,2.963333333,3,2.9935039260000003,3,0
2929,19,piper85 pn850026,3,3.093333333,3,3.0425970330000003,3,0
2930,22,piper85 pn850026,3,3.873333333,3,3.174823921,3,0
2931,16,piper85 pn850026,3,3.226666667,3,2.6126126259999998,3,0
2932,14,piper85 pn850026,3,3.386666667,3,2.528611482,3,0
2933,16,piper85 pn850026,3,3.4933333330000003,3,2.874478463,3,0
2934,14,piper85 pn850026,3,2.9866666669999997,3,2.932810315,3,0
2935,18,piper85 pn850026,3,3.61,3,3.216287037,3,0
2936,23,piper85 pn850026,3,3.47,3,3.6618042589999997,3,0
2937,18,piper85 pn850026,3,3.5466666669999998,3,3.248864831,3,0
2938,18,piper85 pn850026,3,3.366666667,3,2.5823664969999998,3,0
2939,12,piper85 pn850026,3,2.7766666669999998,3,2.6451581269999997,3,0
2940,18,piper85 pn850026,3,3.21,3,2.7368502999999995,3,0
2941,17,piper85 pn850026,3,3.0066666669999997,3,2.982663465,3,0
2942,20,piper85 pn850026,3,3.3233333330000003,3,2.75562634,3,0
2943,16,piper85 pn850026,3,3.5,3,3.090356945,3,0
2944,16,piper85 pn850026,3,3.0266666669999998,3,3.029231732,3,0
2945,12,piper85 pn850026,3,3.316666667,3,2.960084587,3,0
2946,15,piper85 pn850026,3,3.22,3,3.127197268,3,0
2947,16,piper85 pn850026,3,3.2566666669999997,3,3.25785308,3,0
2948,20,piper85 pn850026,3,3.773333333,3,3.589589118,3,0
2949,15,piper85 pn850026,3,3.706666667,3,3.68132288,3,0
2950,17,piper85 pn850026,3,3.71,3,2.703802149,3,0
2951,13,piper85 pn850026,3,3.583333333,3,3.1915425510000004,3,0
2952,17,piper85 pn850026,3,3.13,3,2.879895287,3,0
2953,14,piper85 pn850026,3,3.666666667,3,2.319929113,3,0
2954,15,piper85 pn850026,3,3.43,3,3.4209968460000004,3,0
2955,14,piper85 pn850026,3,3.393333333,3,2.8715979910000002,3,0
2956,22,piper85 pn850026,3,2.733333333,3,2.951174417,3,0
2957,22,piper85 pn850026,3,3.076666667,3,2.833352361,3,0
2958,11,piper89 6-4-89,3,4.483333333,3,4.6256461810000005,5,0
2959,23,piper89 6-4-89,3,4.36,3,4.866807454,3,0
2960,17,piper89 6-4-89,3,3.97,3,4.371377753,3,0
2961,17,piper89 6-4-89,3,4.34,3,4.119369252,3,0
2962,17,piper89 6-4-89,3,4.336666667,3,4.394695321,3,0
2963,17,piper89 6-4-89,3,4.143333333,3,4.096126378999999,3,0
2964,23,piper89 6-4-89,3,4.103333333,3,4.231819948,3,0
2965,22,piper89 6-4-89,3,4.266666667,3,4.0829279419999995,3,0
2966,15,piper89 6-4-89,3,3.626666667,3,3.4850224560000003,3,0
2967,25,piper89 6-4-89,3,4.443333333,3,4.44304849,3,0
2968,21,piper89 6-4-89,3,4.17,3,4.053130822,3,0
2969,19,piper97 10-19-97,3,4.106666667,3,3.260689507,3,0
2970,22,piper97 10-19-97,3,3.9,3,3.350300906,3,0
2971,10,piper97 10-19-97,3,4.013333333,3,3.422777786,3,0
2972,18,piper97 10-19-97,3,3.896666667,3,3.45560888,3,0
2973,18,piper97 10-19-97,3,4.303333333,3,3.465876759,3,0
2974,10,piper97 10-19-97,3,3.786666667,3,3.20463148,3,0
2975,20,piper97 10-19-97,3,3.843333333,3,3.1052322560000003,3,0
2976,14,piper97 10-19-97,3,3.523333333,3,3.222945457,3,0
2977,13,piper97 10-19-97,3,3.42,3,3.067640071,3,0
2978,9,piper97 10-19-97,3,3.773333333,3,3.1015314039999997,3,0
2979,16,piper97 10-19-97,3,4.0,3,3.3929769889999997,4,0
2980,16,piper97 10-19-97,3,4.366666667,3,3.682369647,4,0
2981,8,piper97 10-19-97,3,3.77,3,3.256418141,3,0
2982,13,piper97 10-19-97,3,4.25,3,3.4593201989999995,3,0
2983,14,piper97 10-19-97,3,4.126666667,3,3.400539805,3,0
2984,15,piper97 10-19-97,3,4.07,3,3.8185178989999997,3,0
2985,21,piper97 10-19-97,3,4.033333333,3,3.4282967380000002,3,0
2986,16,piper97 10-19-97,3,3.9466666669999997,3,3.6970351289999996,3,0
2987,22,piper97 10-19-97,3,3.853333333,3,3.05120884,3,0
2988,16,piper97 10-19-97,3,3.083333333,3,3.11313766,3,0
2989,23,piper97 10-19-97,3,3.5133333330000003,3,2.597757131,3,0
2990,15,piper97 10-19-97,3,3.913333333,3,3.0131013269999998,3,0
2991,20,piper97 10-19-97,3,3.936666667,3,3.452552677,3,0
2992,16,piper97 10-19-97,3,4.076666667,3,3.0246567360000003,3,0
2993,12,piper97 10-19-97,3,3.626666667,3,3.240772133,3,0
2994,11,piper97 10-19-97,3,3.47,3,2.895615996,3,0
2995,23,piper97 10-19-97,3,3.71,3,2.8367949,3,0
2996,16,piper97 10-19-97,3,4.096666667,3,3.32874409,3,0
2997,14,piper97 10-19-97,3,3.89,3,3.3687352999999995,3,0
2998,14,piper97 10-19-97,3,3.863333333,3,3.2253789960000003,3,0
2999,10,piper97 10-19-97,3,3.95,3,3.117575053,3,0
3000,14,piper97 10-19-97,3,3.76,3,3.145407591,3,0
3001,15,piper97 10-19-97,3,3.82,3,3.222364331,3,0
3002,21,piper97 10-19-97,3,4.203333333,3,3.815965885,3,0
3003,11,piper97 10-19-97,3,3.6766666669999997,3,3.2175393660000005,3,0
3004,18,piper97 10-19-97,3,4.31,3,3.525386666,4,0
3005,12,piper97 10-19-97,3,3.623333333,3,3.3934695,3,0
3006,17,piper97 10-19-97,3,3.61,3,2.995277208,3,0
3007,16,piper97 10-19-97,3,3.923333333,3,3.185085088,3,0
3008,19,piper97 10-19-97,3,4.223333333,3,3.347329545,3,0
3009,20,piper97 10-19-97,3,4.06,3,3.287336046,3,0
3010,12,piper97 10-19-97,3,3.406666667,3,3.129361162,3,0
3011,16,piper97 10-19-97,3,3.4733333330000002,3,3.300926514,3,0
3012,14,piper97 10-19-97,3,3.83,3,3.522795364,3,0
3013,13,piper97 10-19-97,3,3.916666667,3,3.303295631,3,0
3014,22,piper97 10-19-97,3,4.07,3,3.7139034810000005,5,0
3015,20,piper97 10-19-97,3,4.013333333,3,3.080800248,3,0
3016,18,piper97 10-19-97,3,3.836666667,3,3.308524166,3,0
3017,2,piper99 4-4-99,3,3.57,3,3.539096365,3,0
3018,5,piper99 4-4-99,3,3.416666667,3,3.6731468510000003,3,0
3019,1,piper99 4-4-99,3,3.706666667,3,3.4829596360000004,3,0
3020,3,piper99 4-4-99,3,3.98,3,3.376908643,3,0
3021,5,piper99 4-4-99,3,3.673333333,3,3.310438688,3,0
3022,2,piper99 4-4-99,3,3.316666667,3,3.023209721,3,0
3023,3,piper99 4-4-99,3,3.79,3,3.5349036480000002,3,0
3024,3,piper99 4-4-99,3,3.353333333,3,3.384713073,3,0
3025,2,piper99 4-4-99,3,3.706666667,3,3.321970582,3,0
3026,4,piper99 4-4-99,3,3.71,3,3.0123807080000002,3,0
3027,4,piper99 4-4-99,3,3.456666667,3,3.296906131,3,0
3028,1,piper99 4-4-99,3,3.89,3,3.540614241,3,0
3029,2,piper99 4-4-99,3,3.5733333330000003,3,3.244268748,3,0
3030,0,piper99 4-4-99,3,3.883333333,3,4.091060178999999,3,0
3031,0,piper99 4-4-99,3,3.496666667,3,3.395013988,3,0
3032,3,piper99 4-4-99,3,3.826666667,3,3.4905895960000004,3,0
3033,0,piper99 4-4-99,3,3.726666667,3,3.31688516,3,0
3034,0,piper99 4-4-99,3,3.5533333330000003,3,3.284851704,3,0
3035,2,piper99 4-4-99,3,3.63,3,3.560227469,3,0
3036,1,piper99 4-4-99,3,3.59,3,3.3067363060000003,3,0
3037,2,piper99 4-4-99,3,3.606666667,3,3.08817434,3,0
3038,2,piper99 4-4-99,3,3.863333333,3,3.7112710210000004,3,0
3039,4,piper99 4-4-99,3,3.17,3,3.111299353,3,0
3040,4,piper99 4-4-99,3,3.5266666669999998,3,3.277874795,3,0
3041,2,piper99 4-4-99,3,3.933333333,3,3.6440222739999997,3,0
3042,1,piper99 4-4-99,3,3.376666667,3,3.1673748689999996,3,0
3043,5,piper99 4-4-99,3,3.596666667,3,3.186938767,3,0
3044,2,piper99 4-4-99,3,3.35,3,2.9352448680000003,3,0
3045,3,piper99 4-4-99,3,3.416666667,3,3.202783881,3,0
3046,1,piper99 4-4-99,3,3.543333333,3,3.606230146,3,0
3047,2,piper99 4-4-99,3,3.733333333,3,3.6047935110000004,3,0
3048,3,piper99 4-4-99,3,3.363333333,3,2.8547005060000004,3,0
3049,3,piper99 4-4-99,3,3.476666667,3,3.0975512660000004,3,0
3050,1,piper99 4-4-99,3,3.356666667,3,2.9248376769999997,3,0
3051,2,piper99 4-4-99,3,3.923333333,3,3.5977078239999996,3,0
3052,5,piper99 4-4-99,3,3.6966666669999997,3,3.6202578869999997,3,0
3053,2,piper99 4-4-99,3,3.63,3,3.1478748430000003,3,0
3054,2,piper99 4-4-99,3,3.456666667,3,3.32209847,3,0
3055,1,piper99 4-4-99,3,3.44,3,3.115589708,3,0
3056,2,piper99 4-4-99,3,3.686666667,3,3.373539915,3,0
3057,3,piper99 4-4-99,3,4.16,3,4.052742231,3,0
3058,5,piper99 4-4-99,3,3.443333333,3,3.500806503,3,0
3059,5,piper99 4-4-99,3,3.9666666669999997,3,3.3171728039999997,3,0
3060,2,piper99 4-4-99,3,3.516666667,3,2.987516479,3,0
3061,2,piper99 4-4-99,3,2.89,3,3.0919033689999997,3,0
3062,1,piper99 4-4-99,3,3.516666667,3,3.183459456,3,0
3063,1,piper99 4-4-99,3,3.406666667,3,3.1385993439999997,3,0
3064,4,piper99 4-4-99,3,3.616666667,3,3.66991616,3,0
3065,2,piper99 4-4-99,3,3.396666667,3,3.2138926939999997,3,0
3066,35,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.7766666669999998,3,2.732677776,2,0
3067,30,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.09,3,3.694443348,4,0
3068,31,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.85,3,3.481248351,4,0
3069,28,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.813333333,3,3.0462331160000002,4,0
3070,35,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.133333333,3,3.2417985560000004,5,0
3071,33,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.653333333,3,3.446056245,4,0
3072,28,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.916666667,3,3.208114207,4,0
3073,34,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.003333333,3,3.2201646360000002,4,0
3074,28,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.2033333330000002,3,3.004317074,3,0
3075,32,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.556666667,3,3.956983355,4,0
3076,27,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.853333333,3,3.212717198,4,0
3077,26,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.27,3,3.616246429,4,0
3078,29,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.75,3,2.418528154,2,0
3079,30,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.7033333330000002,3,2.559825167,2,0
3080,31,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.346666667,3,2.84745627,4,0
3081,32,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.95,3,3.263909627,5,0
3082,25,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.666666667,3,3.2034942660000003,4,0
3083,26,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.976666667,3,3.375186905,4,0
3084,27,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.24,3,3.088403946,4,0
3085,22,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.766666667,3,2.551327969,1,0
3086,39,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.913333333,3,2.897714222,4,0
3087,21,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.566666667,3,3.382900305,4,0
3088,29,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.7833333330000003,3,2.934839614,2,0
3089,24,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.566666667,3,2.746188395,4,0
3090,28,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.6,3,2.881171106,4,0
3091,28,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.233333333,3,2.453418021,2,0
3092,30,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.146666667,3,3.272851916,4,0
3093,42,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.97,3,3.382405579,4,0
3094,45,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.56,3,2.7086252999999996,2,0
3095,40,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.566666667,3,2.39667646,1,0
3096,34,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.63,3,2.6041584280000003,2,0
3097,34,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.69,3,3.2399910010000004,4,0
3098,37,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.906666667,3,3.560569235,4,0
3099,24,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.806666667,3,3.197002364,4,0
3100,34,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.7,3,3.5699677239999996,4,0
3101,31,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.56,3,2.476033465,5,0
3102,35,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.4,3,3.296325202,4,0
3103,25,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.94,3,2.7081205639999997,2,0
3104,29,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.363333333,3,3.575140418,5,0
3105,37,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.896666667,3,3.628724363,4,0
3106,35,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.99,3,3.5222929439999997,4,0
3107,22,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.193333333,3,3.187498002,4,0
3108,36,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.116666667,3,3.4061149389999996,4,0
3109,31,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.34,3,2.933680682,4,0
3110,36,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.94,3,3.356404012,4,0
3111,35,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.71,3,2.99513977,4,0
3112,33,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,3.12,3,3.556113545,4,0
3113,26,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.86,3,3.295871346,4,0
3114,33,remembering-9-11-steve-shepherd-sermon-on-america-160100.asp,3,2.416666667,3,3.170560961,4,0
3115,4,SS04,3,3.433333333,3,3.588957174,3,0
3116,4,SS04,3,3.476666667,3,3.669696461,3,0
3117,5,SS04,3,3.6,3,4.500042584,3,0
3118,7,SS04,3,3.78,3,4.259999864,5,0
3119,5,SS04,3,3.853333333,3,4.514670079,5,0
3120,5,SS04,3,4.1,3,4.12597427,3,0
3121,4,SS04,3,3.886666667,3,4.2719225110000005,4,0
3122,5,SS04,3,3.933333333,3,3.997159489,3,0
3123,1,SS04,3,3.42,3,4.304068941000001,3,0
3124,7,SS04,3,3.28,3,4.167954108,3,0
3125,6,SS04,3,3.366666667,3,3.980723808,5,0
3126,6,SS04,3,3.8033333330000003,3,3.8575192169999997,3,0
3127,4,SS04,3,3.67,3,4.033917675,3,0
3128,3,SS04,3,3.54,3,4.321865286,5,0
3129,10,SS14,3,2.93,3,3.494829985,5,0
3130,1,SS14,3,3.003333333,3,3.5814218589999998,2,0
3131,4,YV01,3,3.01,3,3.051538683,3,0
3132,11,YV01,3,3.0466666669999998,3,2.650900619,3,0
3133,7,YV01,3,3.066666667,3,2.944653412,3,0
3134,11,YV01,3,2.89,3,3.05730107,3,0
3135,12,YV01,3,3.69,3,3.1156521280000002,3,0
3136,17,YV01,3,2.9533333330000002,3,2.74033291,3,0
3137,8,YV01,3,2.88,3,2.945778888,3,0
3138,8,YV01,3,2.713333333,3,2.792419167,3,0
3139,9,YV01,3,3.27,3,3.000206959,3,0
3140,16,YV01,3,3.2433333330000003,3,2.819787607,3,0
3141,8,YV01,3,3.23,3,2.974570245,3,0
3142,15,YV01,3,2.82,3,2.9992341010000003,3,0
3143,7,YV01,3,2.933333333,3,2.541076566,1,0
3144,6,YV01,3,2.9666666669999997,3,3.1503418360000004,3,0
3145,8,YV01,3,2.956666667,3,2.8735496460000003,3,0
3146,16,YV01,3,2.6966666669999997,3,2.523102213,3,0
3147,6,YV01,3,2.766666667,3,2.939401251,3,0
3148,4,YV01,3,3.003333333,3,3.021949585,3,0
3149,7,YV01,3,3.456666667,3,3.015886097,3,0
3150,8,YV01,3,2.91,3,2.934684723,3,0
3151,3,YV01,3,3.2833333330000003,3,2.99827903,3,0
3152,8,YV01,3,3.356666667,3,2.8114782660000004,3,0
3153,9,YV01,3,2.7233333330000002,3,3.021804347,3,0
3154,8,YV01,3,3.413333333,3,2.980906154,3,0
3155,21,YV01,3,2.836666667,3,2.809374403,3,0
3156,13,YV01,3,3.37,3,2.923327642,3,0
3157,9,YV01,3,3.206666667,3,3.2654768539999997,3,0
3158,8,YV01,3,3.003333333,3,3.1884571910000004,3,0
3159,10,YV01,3,3.32,3,2.854519868,3,0
3160,8,YV01,3,2.633333333,3,2.6706946780000003,3,0
3161,8,YV01,3,3.113333333,3,2.9606001,3,0
3162,6,YV01,3,3.27,3,3.034040141,3,0
