term,freq,idf,logidf
satsuma,30,529.2,6.27136643224
brokaw,41,387.219512195,5.9589917472
cd-rom,181,87.7127071823,4.47406678264
unrepres,79,200.962025316,5.30311596144
sorg,36,441.0,6.08904487545
sora,35,453.6,6.11721575241
zoey,18,882.0,6.78219205601
koss,18,882.0,6.78219205601
soro,48,330.75,5.801362803
germain,204,77.8235294118,4.35444382006
hegemon,95,167.115789474,5.1186869223
thali,21,756.0,6.62804137618
ethnograph,289,54.9342560554,4.00613712579
tetrad,14,1134.0,7.03350648429
nucleosynthesi,45,352.8,5.86590132413
israel-jordan,12,1323.0,7.18765716411
emuls,44,360.818181818,5.88837417998
mahjong,16,992.25,6.89997509166
choy,30,529.2,6.27136643224
spyridon,29,547.448275862,6.30526798392
ubayd,15,1058.4,6.9645136128
crept,79,200.962025316,5.30311596144
surfac,3995,3.97396745932,1.3797649557
volksschul,11,1443.27272727,7.2746685411
piotrowski,18,882.0,6.78219205601
gundi,16,992.25,6.89997509166
correspond,4775,3.32481675393,1.20141456099
off-peak,61,260.262295082,5.56168994973
rashtrakuta,30,529.2,6.27136643224
hake,23,690.260869565,6.53706959797
haka,19,835.578947368,6.72812483474
ferber,26,610.615384615,6.41446727588
disregard,722,21.9889196676,3.09053867501
lfo,14,1134.0,7.03350648429
lfs,13,1221.23076923,7.10761445644
pennington,85,186.776470588,5.22991255741
estates-gener,24,661.5,6.49450998356
charit,714,22.2352941176,3.10168085156
waitress,129,123.069767442,4.81275140954
hootenanni,12,1323.0,7.18765716411
non-ident,18,882.0,6.78219205601
downbeat,52,305.307692308,5.72132009532
atwood,87,182.482758621,5.20665569525
doylestown,11,1443.27272727,7.2746685411
bicycl,868,18.2903225806,2.90637209924
bullock,205,77.443902439,4.34955383476
unhelp,55,288.654545455,5.66523062867
hgtv,10,1587.6,7.36997872091
bimini,14,1134.0,7.03350648429
jamaal,16,992.25,6.89997509166
i:num,14,1134.0,7.03350648429
shapira,32,496.125,6.2068279111
tachomet,34,466.941176471,6.14620328929
janet,783,20.275862069,3.00943111791
rajeev,17,933.882352941,6.83935046985
co-determin,11,1443.27272727,7.2746685411
janez,14,1134.0,7.03350648429
symposia,47,337.787234043,5.82241621219
beatifi,63,252.0,5.52942908751
hellish,39,407.076923077,6.00900216777
nakayama,19,835.578947368,6.72812483474
casualti,1528,10.390052356,2.34084884418
keren,25,635.04,6.45368798903
feroci,264,60.1363636364,4.09661471076
gastarbeit,15,1058.4,6.9645136128
carausius,10,1587.6,7.36997872091
ilm,37,429.081081081,6.06164590126
ilk,28,567.0,6.34035930373
lovetoknow,10,1587.6,7.36997872091
moyer,88,180.409090909,5.19522699942
moyen,36,441.0,6.08904487545
samora,16,992.25,6.89997509166
thought,7996,1.98549274637,0.685867118283
gwynedd,46,345.130434783,5.84392241741
realiz,3245,4.89244992296,1.58769318476
realis,1323,12.0,2.48490664979
gladi,177,89.6949152542,4.49641408133
glade,52,305.307692308,5.72132009532
whelp,16,992.25,6.89997509166
discard,830,19.1277108434,2.95113811311
addendum,73,217.479452055,5.38210437275
postcoloni,85,186.776470588,5.22991255741
shivaratri,12,1323.0,7.18765716411
guard,3893,4.07808887747,1.40562846629
plantat,844,18.8104265403,2.93441131931
smit,67,236.955223881,5.46787119451
smil,10,1587.6,7.36997872091
hasso,17,933.882352941,6.83935046985
michelangelo,158,100.481012658,4.60996878088
condiment,63,252.0,5.52942908751
selig,70,226.8,5.42406857185
whelk,12,1323.0,7.18765716411
num-perc,221,71.8371040724,4.27440111239
selim,81,196.0,5.27811465923
upanishad,83,191.277108434,5.25372320611
num-shot,15,1058.4,6.9645136128
num-show,17,933.882352941,6.83935046985
thrifti,31,512.129032258,6.23857660942
maimonid,112,141.75,4.95406494261
cookbook,119,133.411764706,4.89344032079
kupa,10,1587.6,7.36997872091
bertolucci,29,547.448275862,6.30526798392
bolivarian,28,567.0,6.34035930373
overdo,12,1323.0,7.18765716411
asbesto,93,170.709677419,5.13996432075
overdu,87,182.482758621,5.20665569525
overdr,99,160.363636364,5.07744396377
ashford,99,160.363636364,5.07744396377
schermerhorn,18,882.0,6.78219205601
kicker,106,149.773584906,5.00912471979
gwin,10,1587.6,7.36997872091
friuli,38,417.789473684,6.03497765418
first-serv,13,1221.23076923,7.10761445644
wbai,15,1058.4,6.9645136128
apac,50,317.52,5.76054080847
co-publish,33,481.090909091,6.17605625244
kiswahili,11,1443.27272727,7.2746685411
dafo,49,324.0,5.78074351579
daft,44,360.818181818,5.88837417998
gatt,44,360.818181818,5.88837417998
gatv,12,1323.0,7.18765716411
globular,68,233.470588235,5.45305610873
gatl,47,337.787234043,5.82241621219
overwat,11,1443.27272727,7.2746685411
single-volum,13,1221.23076923,7.10761445644
ichiro,26,610.615384615,6.41446727588
lenni-lenap,13,1221.23076923,7.10761445644
bosnia,500,31.752,3.45795571548
hanger,48,330.75,5.801362803
donovan,329,48.2553191489,3.87650606314
yakin,11,1443.27272727,7.2746685411
shaukat,17,933.882352941,6.83935046985
monte-carlo,24,661.5,6.49450998356
ambler,32,496.125,6.2068279111
pagewanted=num,12,1323.0,7.18765716411
edward,5186,3.0613189356,1.1188458478
on-air,181,87.7127071823,4.47406678264
prebbl,11,1443.27272727,7.2746685411
berlinal,12,1323.0,7.18765716411
budget,2822,5.62579730687,1.72736268149
guttmann,17,933.882352941,6.83935046985
sound-on-film,20,793.8,6.67683154035
springhil,15,1058.4,6.9645136128
machine-build,10,1587.6,7.36997872091
strunk,17,933.882352941,6.83935046985
tibia,48,330.75,5.801362803
tenth-centuri,18,882.0,6.78219205601
ihrer,32,496.125,6.2068279111
couto,12,1323.0,7.18765716411
coutt,27,588.0,6.3767269479
asiana,32,496.125,6.2068279111
timor-lest,31,512.129032258,6.23857660942
contemporarili,19,835.578947368,6.72812483474
ferryboat,18,882.0,6.78219205601
scarfac,51,311.294117647,5.74073818118
shubin,10,1587.6,7.36997872091
re-admit,25,635.04,6.45368798903
tube-bas,10,1587.6,7.36997872091
kc-numr,11,1443.27272727,7.2746685411
conard,12,1323.0,7.18765716411
bacalhau,10,1587.6,7.36997872091
yeast,145,109.489655172,4.69583007148
todt,36,441.0,6.08904487545
fact-check,14,1134.0,7.03350648429
anathema,107,148.373831776,4.99973497944
woburn,25,635.04,6.45368798903
num-hectar,46,345.130434783,5.84392241741
lebanese-american,12,1323.0,7.18765716411
enfin,11,1443.27272727,7.2746685411
fallujah,44,360.818181818,5.88837417998
africa,4188,3.79083094556,1.33258524191
reyna,16,992.25,6.89997509166
herringbon,24,661.5,6.49450998356
freshen,31,512.129032258,6.23857660942
spacefar,16,992.25,6.89997509166
nihilo,23,690.260869565,6.53706959797
benoi,12,1323.0,7.18765716411
newstead,11,1443.27272727,7.2746685411
vassel,11,1443.27272727,7.2746685411
porki,35,453.6,6.11721575241
infobas,86,184.604651163,5.21821651765
mrnas,18,882.0,6.78219205601
shaposhnikov,10,1587.6,7.36997872091
num-bar,23,690.260869565,6.53706959797
sephardim,26,610.615384615,6.41446727588
marmara,44,360.818181818,5.88837417998
necessit,677,23.4505169867,3.15489254099
bullfrog,33,481.090909091,6.17605625244
genscher,12,1323.0,7.18765716411
tawhid,27,588.0,6.3767269479
preorder,13,1221.23076923,7.10761445644
supersymmetr,15,1058.4,6.9645136128
iana,18,882.0,6.78219205601
hartnett,38,417.789473684,6.03497765418
tweak,140,113.4,4.73092139129
memori,6168,2.57392996109,0.94543389866
esnum,12,1323.0,7.18765716411
radom,69,230.086956522,5.43845730931
radon,43,369.209302326,5.91136369821
neh,15,1058.4,6.9645136128
ensconc,29,547.448275862,6.30526798392
boycot,297,53.4545454545,3.9788316751
odysseus,70,226.8,5.42406857185
lilliput,24,661.5,6.49450998356
clouzot,10,1587.6,7.36997872091
xyz,51,311.294117647,5.74073818118
doxa,12,1323.0,7.18765716411
persian,1406,11.2916073969,2.42405974153
barring,24,661.5,6.49450998356
collyer,27,588.0,6.3767269479
takenaka,10,1587.6,7.36997872091
menzi,112,141.75,4.95406494261
cubana,33,481.090909091,6.17605625244
cubano,19,835.578947368,6.72812483474
plastic,1439,11.0326615705,2.40086010702
ney,68,233.470588235,5.45305610873
football-rel,15,1058.4,6.9645136128
lock-up,32,496.125,6.2068279111
compressed-air,12,1323.0,7.18765716411
staccato,47,337.787234043,5.82241621219
semiotician,18,882.0,6.78219205601
peregrinus,23,690.260869565,6.53706959797
woof,16,992.25,6.89997509166
wood,3975,3.99396226415,1.38478378681
wool,496,32.0080645161,3.46598788718
tock,13,1221.23076923,7.10761445644
nep,37,429.081081081,6.06164590126
dyn,16,992.25,6.89997509166
dye,387,41.023255814,3.71413912087
varghes,10,1587.6,7.36997872091
baryshnikov,23,690.260869565,6.53706959797
bison,233,68.1373390558,4.22152536034
nondiscrimin,20,793.8,6.67683154035
andromeda,82,193.609756098,5.26584456664
hundredth,100,158.76,5.06739362791
schleswig-holstein,99,160.363636364,5.07744396377
bizarro,40,396.9,5.98368435979
timbaland,35,453.6,6.11721575241
exot,739,21.4830852503,3.06726589295
chifley,23,690.260869565,6.53706959797
kanchi,12,1323.0,7.18765716411
silver-min,10,1587.6,7.36997872091
shimizu,40,396.9,5.98368435979
four-gam,63,252.0,5.52942908751
hl=en,235,67.5574468085,4.21297829976
daewoo,37,429.081081081,6.06164590126
yuba,22,721.636363636,6.58152136054
xing,71,223.605633803,5.40988393686
silvano,13,1221.23076923,7.10761445644
pastora,14,1134.0,7.03350648429
carcas,10,1587.6,7.36997872091
saugus,14,1134.0,7.03350648429
|publisher=routledg,10,1587.6,7.36997872091
hypothalamus,51,311.294117647,5.74073818118
glenelg,19,835.578947368,6.72812483474
avanti,33,481.090909091,6.17605625244
compos,6335,2.50607734807,0.918718721148
t-rex,20,793.8,6.67683154035
num.nummillion,10,1587.6,7.36997872091
descubrimiento,12,1323.0,7.18765716411
birney,28,567.0,6.34035930373
scorpion,254,62.5039370079,4.13522954688
lace,297,53.4545454545,3.9788316751
lach,36,441.0,6.08904487545
laci,109,145.651376147,4.98121593167
hartigan,17,933.882352941,6.83935046985
antoninus,61,260.262295082,5.56168994973
psychologist,776,20.4587628866,3.01841129372
uwa,12,1323.0,7.18765716411
uwe,114,139.263157895,4.93636536551
zhuang,48,330.75,5.801362803
equal-s,11,1443.27272727,7.2746685411
paralysi,199,79.7788944724,4.37925898918
internet-on,14,1134.0,7.03350648429
backer,278,57.1079136691,4.04494270021
mikhail,607,26.1548599671,3.26403502284
wittic,21,756.0,6.62804137618
schieffer,16,992.25,6.89997509166
xlvi,64,248.0625,5.51368073054
dehisc,16,992.25,6.89997509166
mid-to-late-num,11,1443.27272727,7.2746685411
sgarlato,13,1221.23076923,7.10761445644
sturluson,26,610.615384615,6.41446727588
align=,34,466.941176471,6.14620328929
shortlist,135,117.6,4.76728903546
khutba,12,1323.0,7.18765716411
luker,11,1443.27272727,7.2746685411
hatem,26,610.615384615,6.41446727588
dinant,17,933.882352941,6.83935046985
clinch,333,47.6756756757,3.86442132392
blister,148,107.27027027,4.67535154014
htv,18,882.0,6.78219205601
perthshir,28,567.0,6.34035930373
hts,13,1221.23076923,7.10761445644
pasi,11,1443.27272727,7.2746685411
crofton,17,933.882352941,6.83935046985
carefre,107,148.373831776,4.99973497944
bunburi,18,882.0,6.78219205601
brundtland,19,835.578947368,6.72812483474
banara,14,1134.0,7.03350648429
holzer,30,529.2,6.27136643224
yavapai,15,1058.4,6.9645136128
penchant,183,86.7540983607,4.46307766106
ferromagnet,33,481.090909091,6.17605625244
pro-communist,64,248.0625,5.51368073054
guzman,61,260.262295082,5.56168994973
ribos,10,1587.6,7.36997872091
schoolmat,71,223.605633803,5.40988393686
guitarra,12,1323.0,7.18765716411
bsr,10,1587.6,7.36997872091
unsatur,40,396.9,5.98368435979
udara,12,1323.0,7.18765716411
stolen,1087,14.6053357866,2.68138692678
burhanuddin,22,721.636363636,6.58152136054
violist,32,496.125,6.2068279111
funni,592,26.8175675676,3.28905717902
rohan,88,180.409090909,5.19522699942
diastol,18,882.0,6.78219205601
hand-wash,11,1443.27272727,7.2746685411
hotdog,13,1221.23076923,7.10761445644
wickman,10,1587.6,7.36997872091
mile-long,33,481.090909091,6.17605625244
tamer,41,387.219512195,5.9589917472
poet,2695,5.89090909091,1.77341033056
mariah,93,170.709677419,5.13996432075
mariag,30,529.2,6.27136643224
blackwat,44,360.818181818,5.88837417998
fatimah,24,661.5,6.49450998356
palmer,872,18.2064220183,2.90177438999
unweight,16,992.25,6.89997509166
entrepreneuri,210,75.6,4.32545628319
underclassmen,14,1134.0,7.03350648429
alauddin,18,882.0,6.78219205601
navig,1915,8.29033942559,2.11509091229
derang,115,138.052173913,4.92763168554
all-rooki,54,294.0,5.68357976734
donig,31,512.129032258,6.23857660942
uncial,23,690.260869565,6.53706959797
al-haram,21,756.0,6.62804137618
invicta,22,721.636363636,6.58152136054
scrapper,19,835.578947368,6.72812483474
getica,18,882.0,6.78219205601
column,2243,7.07802050825,1.95699427938
lookalik,39,407.076923077,6.00900216777
humanis,15,1058.4,6.9645136128
reconstruction-era,13,1221.23076923,7.10761445644
orchestr,1043,15.2214765101,2.7227073589
|round,12,1323.0,7.18765716411
stop-start,11,1443.27272727,7.2746685411
skidmor,62,256.064516129,5.54542942886
mythograph,23,690.260869565,6.53706959797
blackton,12,1323.0,7.18765716411
hassl,39,407.076923077,6.00900216777
impart,357,44.4705882353,3.79482803212
dumpster,33,481.090909091,6.17605625244
yori,10,1587.6,7.36997872091
anaemia,35,453.6,6.11721575241
calatrava,31,512.129032258,6.23857660942
keibler,16,992.25,6.89997509166
saqi,19,835.578947368,6.72812483474
agronomi,34,466.941176471,6.14620328929
cousteau,30,529.2,6.27136643224
mccambridg,11,1443.27272727,7.2746685411
curvilinear,41,387.219512195,5.9589917472
northwest-southeast,22,721.636363636,6.58152136054
sabaean,14,1134.0,7.03350648429
appercept,18,882.0,6.78219205601
moer,11,1443.27272727,7.2746685411
al-andalus,90,176.4,5.17275414357
moen,20,793.8,6.67683154035
tazio,13,1221.23076923,7.10761445644
scylla,22,721.636363636,6.58152136054
aykroyd,54,294.0,5.68357976734
vien,25,635.04,6.45368798903
numunit,12,1323.0,7.18765716411
semi-secret,15,1058.4,6.9645136128
vier,49,324.0,5.78074351579
viet,212,74.8867924528,4.31597753923
birchwood,10,1587.6,7.36997872091
suni,252,63.0,4.14313472639
superl,115,138.052173913,4.92763168554
supern,11,1443.27272727,7.2746685411
superh,52,305.307692308,5.72132009532
saward,11,1443.27272727,7.2746685411
rorem,15,1058.4,6.9645136128
creeksid,12,1323.0,7.18765716411
grain,1320,12.0272727273,2.48717679832
lxvii,10,1587.6,7.36997872091
graig,11,1443.27272727,7.2746685411
tav,12,1323.0,7.18765716411
bois-reymond,12,1323.0,7.18765716411
taw,23,690.260869565,6.53706959797
overconsumpt,12,1323.0,7.18765716411
number-theoret,12,1323.0,7.18765716411
factfind,63,252.0,5.52942908751
docudrama,54,294.0,5.68357976734
on-tim,40,396.9,5.98368435979
suffix,558,28.4516129032,3.34820485152
grabski,10,1587.6,7.36997872091
biosafeti,15,1058.4,6.9645136128
boito,15,1058.4,6.9645136128
azalea,50,317.52,5.76054080847
hoppi,12,1323.0,7.18765716411
feodorovna,15,1058.4,6.9645136128
tolbooth,10,1587.6,7.36997872091
cpac,14,1134.0,7.03350648429
unplan,106,149.773584906,5.00912471979
unplay,31,512.129032258,6.23857660942
superstit,291,54.5567010309,3.99924054673
mackensen,13,1221.23076923,7.10761445644
tirthankara,27,588.0,6.3767269479
bladen,13,1221.23076923,7.10761445644
tag,804,19.7462686567,2.98296454472
kc-num,67,236.955223881,5.46787119451
corley,35,453.6,6.11721575241
six-spe,35,453.6,6.11721575241
dutch-born,27,588.0,6.3767269479
tac,65,244.246153846,5.49817654401
karabakh,29,547.448275862,6.30526798392
hippocrat,36,441.0,6.08904487545
colonoscopi,15,1058.4,6.9645136128
flexion,27,588.0,6.3767269479
'time,15,1058.4,6.9645136128
bedknob,10,1587.6,7.36997872091
asami,17,933.882352941,6.83935046985
popularis,337,47.1097922849,3.85248088355
sooti,40,396.9,5.98368435979
sayc,14,1134.0,7.03350648429
naturel,15,1058.4,6.9645136128
golden,3762,4.22009569378,1.43985780404
golder,41,387.219512195,5.9589917472
num\right,18,882.0,6.78219205601
unpack,42,378.0,5.93489419562
super-earth,13,1221.23076923,7.10761445644
matilda,178,89.191011236,4.49078026361
arrowsmith,22,721.636363636,6.58152136054
stover,39,407.076923077,6.00900216777
shiyan,12,1323.0,7.18765716411
bydgoszcz,31,512.129032258,6.23857660942
armorica,15,1058.4,6.9645136128
fallon,147,108.0,4.68213122712
antun,31,512.129032258,6.23857660942
urma,12,1323.0,7.18765716411
angular,365,43.495890411,3.77266646032
unitar,17,933.882352941,6.83935046985
petul,30,529.2,6.27136643224
peonag,12,1323.0,7.18765716411
sambora,15,1058.4,6.9645136128
stripe,861,18.4390243902,2.91446930948
south-southeast,34,466.941176471,6.14620328929
critter,38,417.789473684,6.03497765418
pomp,122,130.131147541,4.86854276917
full-screen,22,721.636363636,6.58152136054
mouth,2067,7.68069666183,2.03871025422
halpern,50,317.52,5.76054080847
tilak,32,496.125,6.2068279111
jakub,57,278.526315789,5.62951254607
ceil,772,20.5647668394,3.02357926388
sciorra,12,1323.0,7.18765716411
rectal,56,283.5,5.64721212317
juvenilia,20,793.8,6.67683154035
.if,13,1221.23076923,7.10761445644
.it,47,337.787234043,5.82241621219
timber,859,18.4819557625,2.91679489192
dorranc,12,1323.0,7.18765716411
melinda,128,124.03125,4.82053354998
kojak,16,992.25,6.89997509166
progenitor,210,75.6,4.32545628319
enosi,11,1443.27272727,7.2746685411
noland,25,635.04,6.45368798903
ih,48,330.75,5.801362803
army..,14,1134.0,7.03350648429
bio-mechan,11,1443.27272727,7.2746685411
linehan,18,882.0,6.78219205601
edessa,65,244.246153846,5.49817654401
infosi,25,635.04,6.45368798903
sulfa,13,1221.23076923,7.10761445644
sakharov,39,407.076923077,6.00900216777
minangkabau,27,588.0,6.3767269479
fish,3006,5.28143712575,1.66419824359
litvinov,19,835.578947368,6.72812483474
vandana,12,1323.0,7.18765716411
waistcoat,48,330.75,5.801362803
conant,48,330.75,5.801362803
shireen,12,1323.0,7.18765716411
winemak,64,248.0625,5.51368073054
duer,14,1134.0,7.03350648429
pleasantvill,27,588.0,6.3767269479
devoy,10,1587.6,7.36997872091
devot,3134,5.0657306956,1.62249839099
ointment,59,269.084745763,5.59502637
devor,19,835.578947368,6.72812483474
devon,339,46.8318584071,3.84656370652
aomori,17,933.882352941,6.83935046985
pew,264,60.1363636364,4.09661471076
thiol,12,1323.0,7.18765716411
nightsid,13,1221.23076923,7.10761445644
ramshackl,40,396.9,5.98368435979
quartic,19,835.578947368,6.72812483474
q-tip,27,588.0,6.3767269479
team-bas,12,1323.0,7.18765716411
mcchord,17,933.882352941,6.83935046985
cassa,13,1221.23076923,7.10761445644
cassi,63,252.0,5.52942908751
azusa,28,567.0,6.34035930373
igloo,29,547.448275862,6.30526798392
politika,16,992.25,6.89997509166
legum,105,151.2,5.01860346375
junior/senior,12,1323.0,7.18765716411
\gamma\left,13,1221.23076923,7.10761445644
ossian,33,481.090909091,6.17605625244
num-numx,53,299.547169811,5.70227190035
kenworthi,13,1221.23076923,7.10761445644
moylan,15,1058.4,6.9645136128
sascha,26,610.615384615,6.41446727588
civilian,2860,5.55104895105,1.71398691009
temer,10,1587.6,7.36997872091
eberl,24,661.5,6.49450998356
fisherman,216,73.5,4.29728540622
dilthey,15,1058.4,6.9645136128
samaja,10,1587.6,7.36997872091
drivetrain,71,223.605633803,5.40988393686
senegambia,16,992.25,6.89997509166
slaton,13,1221.23076923,7.10761445644
shinbun,13,1221.23076923,7.10761445644
ilkhan,46,345.130434783,5.84392241741
forthcom,593,26.7723440135,3.28736941491
sioux,197,80.5888324873,4.38936008516
bulow,10,1587.6,7.36997872091
yucatan,29,547.448275862,6.30526798392
"num,num.num,num.num",21,756.0,6.62804137618
kateryna,15,1058.4,6.9645136128
radioman,16,992.25,6.89997509166
zhu,172,92.3023255814,4.52506933709
zuzana,11,1443.27272727,7.2746685411
wideband,24,661.5,6.49450998356
zhe,20,793.8,6.67683154035
paardeberg,10,1587.6,7.36997872091
stepdaught,56,283.5,5.64721212317
half-finish,22,721.636363636,6.58152136054
berengaria,11,1443.27272727,7.2746685411
susilo,20,793.8,6.67683154035
valuat,188,84.4468085106,4.43612185107
charybdi,12,1323.0,7.18765716411
high-intens,57,278.526315789,5.62951254607
unveil,1438,11.0403337969,2.40155527562
rajput,70,226.8,5.42406857185
scottish-born,57,278.526315789,5.62951254607
da'i,11,1443.27272727,7.2746685411
deira,19,835.578947368,6.72812483474
stagecoach,208,76.3269230769,4.3350257342
bhawan,14,1134.0,7.03350648429
shuttleworth,29,547.448275862,6.30526798392
bevington,13,1221.23076923,7.10761445644
cubist,62,256.064516129,5.54542942886
morehead,25,635.04,6.45368798903
conclud,5252,3.02284843869,1.10619957848
skeg,24,661.5,6.49450998356
ohada,11,1443.27272727,7.2746685411
stendhal,31,512.129032258,6.23857660942
apollonian,16,992.25,6.89997509166
long-plan,26,610.615384615,6.41446727588
recnum,14,1134.0,7.03350648429
long-play,36,441.0,6.08904487545
ashoka,105,151.2,5.01860346375
spermatozoa,16,992.25,6.89997509166
kilogram,283,56.0989399293,4.02711691626
kobra,16,992.25,6.89997509166
scm,47,337.787234043,5.82241621219
sco,93,170.709677419,5.13996432075
scd,11,1443.27272727,7.2746685411
scf,11,1443.27272727,7.2746685411
scc,38,417.789473684,6.03497765418
scu,10,1587.6,7.36997872091
plosiv,87,182.482758621,5.20665569525
cheney,192,82.6875,4.41506844188
introduc,9199,1.72583976519,0.545713752426
boozer,15,1058.4,6.9645136128
cloch,24,661.5,6.49450998356
clock,1287,12.3356643357,2.51249460631
spafford,16,992.25,6.89997509166
gaceta,10,1587.6,7.36997872091
american-mad,54,294.0,5.68357976734
aufl,11,1443.27272727,7.2746685411
aeschylus,82,193.609756098,5.26584456664
out-of-work,15,1058.4,6.9645136128
beatric,273,58.1538461538,4.06309201872
beatrix,79,200.962025316,5.30311596144
videoconferenc,17,933.882352941,6.83935046985
levent,12,1323.0,7.18765716411
d-von,14,1134.0,7.03350648429
magnani,15,1058.4,6.9645136128
|pmid=num,13,1221.23076923,7.10761445644
vaccinium,11,1443.27272727,7.2746685411
solstic,136,116.735294118,4.75990892817
germany.th,16,992.25,6.89997509166
r.t.,32,496.125,6.2068279111
tupperwar,10,1587.6,7.36997872091
untouch,365,43.495890411,3.77266646032
num-kilowatt,11,1443.27272727,7.2746685411
tankett,11,1443.27272727,7.2746685411
white-belli,14,1134.0,7.03350648429
piston-pow,10,1587.6,7.36997872091
bsd,46,345.130434783,5.84392241741
countryman,66,240.545454545,5.48290907188
oili,80,198.45,5.29053717923
euphemist,50,317.52,5.76054080847
koch,351,45.2307692308,3.81177759044
davenport-hin,13,1221.23076923,7.10761445644
brendon,56,283.5,5.64721212317
topograph,307,51.7133550489,3.94571606632
excruci,58,273.724137931,5.61212080336
arson,256,62.015625,4.12738636942
celeron,12,1323.0,7.18765716411
earth-moon,11,1443.27272727,7.2746685411
ninjutsu,12,1323.0,7.18765716411
wilkerson,46,345.130434783,5.84392241741
necrosi,61,260.262295082,5.56168994973
dorchest,103,154.13592233,5.03783482567
.mason,15,1058.4,6.9645136128
convey,1291,12.297443842,2.50939142306
romanian-hungarian,14,1134.0,7.03350648429
ruthven,35,453.6,6.11721575241
earli,14116,1.12468121281,0.117499629108
miniatur,738,21.512195122,3.0686199893
sitar,48,330.75,5.801362803
mahometan,11,1443.27272727,7.2746685411
ernestin,37,429.081081081,6.06164590126
ditzi,13,1221.23076923,7.10761445644
chavann,16,992.25,6.89997509166
yitzchak,27,588.0,6.3767269479
ijn,36,441.0,6.08904487545
ijo,11,1443.27272727,7.2746685411
dionysiaca,10,1587.6,7.36997872091
herakl,22,721.636363636,6.58152136054
folgor,11,1443.27272727,7.2746685411
unedit,89,178.382022472,5.18392744417
energy-sav,22,721.636363636,6.58152136054
shorten,1443,11.0020790021,2.39808425513
neighbourhood,624,25.4423076923,3.23641344553
enceladus,28,567.0,6.34035930373
trentino-alto,12,1323.0,7.18765716411
hemodynam,14,1134.0,7.03350648429
meccan,20,793.8,6.67683154035
swaraj,29,547.448275862,6.30526798392
verden,26,610.615384615,6.41446727588
cobalt,134,118.47761194,4.77472401395
masonri,256,62.015625,4.12738636942
humpback,70,226.8,5.42406857185
homeomorph,17,933.882352941,6.83935046985
vannevar,27,588.0,6.3767269479
chibnal,14,1134.0,7.03350648429
boatload,14,1134.0,7.03350648429
supergrass,21,756.0,6.62804137618
yakov,59,269.084745763,5.59502637
adrianopl,67,236.955223881,5.46787119451
eyepatch,10,1587.6,7.36997872091
gynaecolog,41,387.219512195,5.9589917472
brathwait,12,1323.0,7.18765716411
didi,34,466.941176471,6.14620328929
busoni,37,429.081081081,6.06164590126
nayaka,18,882.0,6.78219205601
sino-french,27,588.0,6.3767269479
telushkin,13,1221.23076923,7.10761445644
apostolo,34,466.941176471,6.14620328929
maryborough,13,1221.23076923,7.10761445644
hammerfal,13,1221.23076923,7.10761445644
gump,38,417.789473684,6.03497765418
sfwa,10,1587.6,7.36997872091
esdail,13,1221.23076923,7.10761445644
redcar,10,1587.6,7.36997872091
isma'ili,12,1323.0,7.18765716411
glasser,27,588.0,6.3767269479
bluewat,17,933.882352941,6.83935046985
aref,14,1134.0,7.03350648429
implementor,18,882.0,6.78219205601
mainland,1434,11.0711297071,2.40434079274
lnum,295,53.8169491525,3.98558845756
mc-num,21,756.0,6.62804137618
wakanda,16,992.25,6.89997509166
submiss,857,18.5250875146,2.91912589531
radius,647,24.5378670788,3.2002175194
stigwood,14,1134.0,7.03350648429
.tim,12,1323.0,7.18765716411
|david,20,793.8,6.67683154035
auror,26,610.615384615,6.41446727588
kimber,185,85.8162162162,4.45220798882
milliped,21,756.0,6.62804137618
kimbel,18,882.0,6.78219205601
anglo-celt,17,933.882352941,6.83935046985
snumenum,16,992.25,6.89997509166
humankind,215,73.8418604651,4.30192578578
styrofoam,25,635.04,6.45368798903
dunedin,87,182.482758621,5.20665569525
rappel,36,441.0,6.08904487545
whelen,14,1134.0,7.03350648429
penniman,13,1221.23076923,7.10761445644
minstrelsi,20,793.8,6.67683154035
mutil,369,43.0243902439,3.76176716986
warden,254,62.5039370079,4.13522954688
rabb,18,882.0,6.78219205601
rabe,38,417.789473684,6.03497765418
unfound,185,85.8162162162,4.45220798882
wardel,20,793.8,6.67683154035
rabl,16,992.25,6.89997509166
brt,54,294.0,5.68357976734
ogden,204,77.8235294118,4.35444382006
trophic,40,396.9,5.98368435979
perugia,50,317.52,5.76054080847
.carpent,12,1323.0,7.18765716411
nine-tim,21,756.0,6.62804137618
rize,14,1134.0,7.03350648429
annabella,18,882.0,6.78219205601
undid,28,567.0,6.34035930373
kefalonia,12,1323.0,7.18765716411
forney,20,793.8,6.67683154035
saunderson,13,1221.23076923,7.10761445644
artefact,319,49.7680250784,3.90737271112
ismaili,67,236.955223881,5.46787119451
trickl,134,118.47761194,4.77472401395
light-wat,13,1221.23076923,7.10761445644
cienfuego,22,721.636363636,6.58152136054
misheard,13,1221.23076923,7.10761445644
nurseri,415,38.2554216867,3.64428529367
profici,499,31.8156312625,3.45995771815
bottleneck,175,90.72,4.50777783998
bainbridg,70,226.8,5.42406857185
piti,323,49.1517027864,3.89491149068
desertif,69,230.086956522,5.43845730931
factcheck.org,11,1443.27272727,7.2746685411
monik,281,56.4982206406,4.03420914457
dongola,14,1134.0,7.03350648429
playbil,66,240.545454545,5.48290907188
democratic-republican,54,294.0,5.68357976734
cathcart,35,453.6,6.11721575241
