,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,ensemble2pred
1095,MehrBaba_test11,3,4.44858288765,"baba, obedi, sadguru, master, sanskara, car, thiev, belov, night, conscious, pupil, aspir, sphere, impress, infinit, satara, companion, intellectu, should, mind",0.0242146594472,0.0211476347736,0.333333333333,0.666666666667,0.472739018088,0.79053323937,0.0186371578334,0.0154338963308,0.0186371578334,0.00786255096098,0.0253348864298,0.0,0.00960978450786,0.727682677005,0.680387374904,MehrBaba,8,4.44666666667,4,4.98165545383,4,4
191,Shepherd_test63,3,9.18546295166,"love, sin, get, want, got, quarrel, ask, don, someth, blood, let, christ, justifi, said, ill, clarenc, god, pay, lawyer, someon",0.0409228119374,0.0280053400727,0.666666666667,0.333333333333,0.28636867009,0.614356186449,0.0185185185185,0.0235802469136,0.0183950617284,0.00987654320988,0.0348148148148,0.00283950617284,0.0148148148148,0.644878091067,0.634400535428,Shepherd,4,4.04,4,4.72299419209,4,4
202,Shepherd_test64,3,9.43748903275,"forgiv, christ, sin, insist, sing, ill, get, lord, noth, tell, god, said, thing, want, will, preacher, blameless, ask, clemen, learn",0.0313339884132,0.0241020130362,1.0,0.0,0.3256000595,0.63015544382,0.0148299975886,0.0176030865686,0.0280925970581,0.00602845430432,0.030745116952,0.00397877984085,0.0161562575356,0.658565332115,0.622776137969,Shepherd,4,4.07333333333,4,4.30067825294,4,4
854,DorothyDay_test71,3,9.01453399658,"rayna, rememb, met, felt, vietnam, love, worker, hanoi, raph, job, knew, hospit, too, street, sheean, told, virtu, say, arrest, flesh",0.0244430915106,0.016253194891,1.0,0.0,0.380373482726,0.774582229288,0.011220373172,0.00163893091276,0.0220625315179,0.0122289460414,0.0148764498235,0.0206757438225,0.00869894099849,0.720143200218,0.731688314689,DorothyDay,4,3.86,4,4.86662048561,4,4
940,DorothyDay_test32,3,7.10949611664,"get, night, tamar, ownership, reader, vacat, rent, room, delight, bake, saturday, worker, hour, sue, maurin, hope, della, sit, bread, wait",0.0285883343937,0.0149235704733,1.0,0.0,0.378667628668,0.769427074983,0.0194981620585,0.00143838900432,0.023653508071,0.00687230302062,0.00783122902349,0.00751158702253,0.00910979702733,0.716241662431,0.648111166131,DorothyDay,4,4.17,4,4.66648026252,4,4
784,DorothyDay_test6,3,7.26998496056,"larri, ruth, get, too, garden, worker, babi, know, farm, tree, love, hospit, ann, tri, talk, bob, met, rememb, hour, away",0.0286087966939,0.0173969572239,1.0,0.0,0.356344546381,0.774721712538,0.0129136400323,0.00645682001614,0.0179176755448,0.0112994350282,0.0224374495561,0.00855528652139,0.0124293785311,0.694276705259,0.629520264341,DorothyDay,4,4.33666666667,4,5.1041046603,4,4
660,WBC_test4,3,8.4792470932,"unto, shall, inherit, christ, heaven, god, thi, thee, will, hath, save, salvat, thou, thing, redeem, lord, kinsman, bless, adam, say",0.0226158857491,0.0192237054846,0.333333333333,0.666666666667,0.53931845649,0.66852922189,0.0128006206362,0.00568916472718,0.00555986552883,0.014998707008,0.0417636410654,0.00142229118179,0.010861132661,0.704092411294,0.714391720633,WBC,1,2.8,4,3.04866472141,1,4
477,JohnPiper_test30,3,9.48554301262,"god, hope, vers, say, assur, love, christ, justic, partak, worship, ministri, thing, let, salvat, confid, will, away, persever, merci, jesus",0.0362567923577,0.0199613649242,1.0,0.0,0.537619047619,0.747272347536,0.0277392510402,0.0156033287101,0.0143319463708,0.0186084142395,0.0143319463708,0.0,0.00959315765141,0.611360419733,0.622133225223,JohnPiper,4,3.33,4,4.30587562463,4,4
1166,NaumanKhan_test2,3,14.7628469467,"allah, know, alayhi, say, prophet, don't, sallallahu, get, wasallam, you'r, talk, want, gona, tell, seed, salat, let, someth, forgiv, guy",0.0206213995621,0.0179743644339,0.666666666667,0.333333333333,0.313042929293,0.555722853535,0.0102978218995,0.0385983108609,0.0144465846792,0.0131871388354,0.0259297673729,0.000222255148911,0.014076159431,0.56736281668,0.465781666889,NaumanKhan,3,2.82333333333,1,3.95168404134,3,4
641,WBC_test37,3,10.7140369415,"job, twain, shall, unto, god, redeem, heaven, thing, christ, know, belov, preach, say, get, scoffer, wit, thi, prophet, sermon, should",0.0294117874688,0.0296906863706,0.666666666667,0.333333333333,0.475561475561,0.668094868095,0.0128231859883,0.00510842368641,0.0184528773978,0.0125104253545,0.0273144286906,0.000417014178482,0.00875729774812,0.697568063702,0.683424622086,WBC,1,2.83,1,2.11354939795,1,1
153,Shepherd_test29,3,9.87881708145,"rememb, don, ask, get, want, said, look, grace, ill, didn, thank, christ, thing, love, god, weekend, must, need, car, heaven",0.0339938905408,0.0148289168157,1.0,0.0,0.277168488499,0.590297878288,0.0218190169959,0.0164216812127,0.0305466237942,0.0127468994028,0.0176848874598,0.008038585209,0.0141249425815,0.712417340522,0.625375644321,Shepherd,4,4.11333333333,4,3.89421933851,4,4
700,WBC_test29,3,8.24532389641,"fag, rejoic, sin, cooper, gibeah, fagenabl, sodomit, thou, benjamin, clint, enemi, thee, shall, unto, hate, thi, god, craig, wick, bibl",0.0233298322809,0.0353942647375,0.333333333333,0.666666666667,0.494164959891,0.644819935143,0.0140136054422,0.00312925170068,0.00993197278912,0.0179591836735,0.025306122449,0.00176870748299,0.0102040816327,0.672970885794,0.663162979496,WBC,1,1.42333333333,1,1.18036466495,1,1
792,DorothyDay_test11,3,4.26117181778,"worker, leon, harmel, poverti, retreat, maurin, negro, priest, peter, love, attitud, parish, better, stfranci, employe, pilgrimag, voluntari, jesus, said, cathol",0.0314964529904,0.0192364070578,1.0,0.0,0.34704036514,0.65890743118,0.0184764070495,0.0093803297328,0.0105173393974,0.00881182490051,0.0198976691302,0.000568504832291,0.00767481523593,0.735438569867,0.68863411556,DorothyDay,4,4.00333333333,4,4.05114662647,4,4
918,DorothyDay_test58,3,6.7950489521,"worker, talk, labor, priest, get, too, want, los, thing, wool, francisco, cathol, angel, railroad, taught, dont, supper, night, breakfast, liturg",0.0253025080068,0.0166008180951,1.0,0.0,0.324647365085,0.696337523639,0.0165033522434,0.00189100911123,0.0175348117586,0.0233797490115,0.00842358604091,0.00378201822245,0.00979886539453,0.756114986747,0.614915555625,DorothyDay,4,3.86666666667,4,3.67837860027,4,4
996,DorothyDay_test41,3,7.81780385971,"labor, manual, hour, judith, prison, judg, polic, worker, street, cage, told, monk, pray, ask, sit, again, sorg, thing, ward, wait",0.0218822254162,0.0245773752264,0.333333333333,0.666666666667,0.315715747588,0.707157576012,0.0269911504425,0.0023598820059,0.00575221238938,0.00973451327434,0.0103244837758,0.00914454277286,0.00781710914454,0.673899064515,0.656821908384,DorothyDay,4,4.41666666667,4,3.9428181587,4,4
776,DorothyDay_test69,3,9.24400401115,"love, wish, evil, christ, worker, god, tri, know, sin, stteresa, say, bread, felt, thing, rememb, too, tell, prayer, desir, talk",0.0231685775355,0.0292714192501,0.333333333333,0.666666666667,0.363385093168,0.752505175983,0.0184589734429,0.0175062522329,0.0229843991902,0.0120281052757,0.0207216863165,0.00869358104085,0.0142908181493,0.720692236153,0.741785617119,DorothyDay,4,3.51,4,3.91765887886,4,4
151,Shepherd_test40,3,10.0373630524,"grace, gift, christ, don, know, jesus, god, thing, want, get, ask, weari, let, happen, ill, troubl, should, sin, said, love",0.0335697880737,0.0211373698608,0.666666666667,0.333333333333,0.252075790758,0.571267944647,0.0263157894737,0.0158783033533,0.0243171219187,0.00721741061515,0.0209860093271,0.00366422385077,0.0159893404397,0.613039809549,0.729846552561,Shepherd,4,3.83666666667,4,3.93590261819,4,4
961,DorothyDay_test70,3,8.14194703102,"worker, shrine, visit, farm, pilgrimag, poverti, night, merci, hospit, poor, salt, talk, bless, unemploy, rochest, engag, wed, cost, noth, geneseo",0.0228128175252,0.0173739397833,0.666666666667,0.333333333333,0.34014830376,0.724597041428,0.0143035689488,0.00416608804333,0.02499652826,0.0097208721011,0.00888765449243,0.00361060963755,0.0084710456881,0.737549454319,0.714700039955,DorothyDay,4,4.30666666667,4,4.31798137041,4,4
1163,NaumanKhan_test4,3,20.2690598965,"quot, allah, apo, say, know, get, quran, talk, moosa, want, don't, surah, prophet, thing, someth, happen, realli, tell, kind, mention",0.0223494221353,0.013265114772,1.0,0.0,0.448990117148,0.714323088989,0.0112087565121,0.0282586959954,0.015629111193,0.0134189338525,0.0142082829027,0.00057885597011,0.0179445350734,0.644092475873,0.632638595794,NaumanKhan,3,3.61333333333,2,3.30106065504,3,3
1033,Rabbinic_test6,3,6.50928401947,"steinberg, rabbi, mishnah, don't, judaism, torah, jew, mayb, mensch, ask, avenu, say, jewish, akiva, rememb, moment, synagogu, question, explan, want",0.0216287197196,0.0164611304447,0.666666666667,0.333333333333,0.408313908314,0.731028231028,0.0216396903589,0.012139338494,0.0179451090781,0.0079169598874,0.00721323011963,0.00105559465165,0.0112596762843,0.743167836146,0.687105110011,Rabbinic,6,5.62666666667,6,5.51905186702,6,6
320,Unitarian_test6,3,14.0062599182,"heaven, want, justic, feel, love, tear, bread, say, get, chaplain, moment, ask, tell, know, rememb, easter, got, ruin, let, talk",0.0284182324894,0.0217122484202,1.0,0.0,0.295207962348,0.768038313207,0.0172053787689,0.00751691305437,0.0491104986219,0.00885325315293,0.00734987054205,0.00451014783262,0.0102731145076,0.672686564988,0.588756445045,Unitarian,7,6.59,7,7.14693624653,7,7
828,DorothyDay_test4,3,5.68738603592,"christ, room, worker, hospit, ask, saey, retreat, too, get, boston, stranger, done, say, bed, sick, remind, shelter, martha, anyon, montreal",0.0183060411824,0.0190453016954,0.666666666667,0.333333333333,0.382724531471,0.75304655394,0.016292018973,0.00618684264797,0.0136110538255,0.0125799133842,0.0148484223551,0.0105176325015,0.0136110538255,0.687936280934,0.694351319688,DorothyDay,4,4.24333333333,4,4.06998354232,4,4
404,Unitarian_test25,3,13.7659471035,"resent, hope, tri, know, tell, feel, hanukkah, say, mayb, get, talk, sure, too, convinc, thing, want, congreg, schaef, listen, let",0.0254794387816,0.020999424659,0.666666666667,0.333333333333,0.257577594811,0.66580646242,0.0250457646863,0.0099850224663,0.0258778498918,0.0135629888501,0.00524213679481,0.00532534531536,0.0109835247129,0.669962624816,0.53493607669,Unitarian,7,6.76333333333,7,7.7585813288,7,7
397,Unitarian_test14,3,6.16813898087,"feel, parent, amen, christma, prais, tortellini, ask, love, know, rememb, children, walk, broth, knew, got, shame, tell, get, guilt, forgiv",0.0201455218401,0.0249195772364,0.333333333333,0.666666666667,0.282152330428,0.692339269925,0.0135918448931,0.00539676194283,0.0331800919448,0.0181890865481,0.0141914851089,0.0133919648211,0.00779532280632,0.650158401797,0.555864012662,Unitarian,7,4.77333333333,4,5.20672726299,4,4
616,WBC_test16,3,8.57357597351,"shall, heaven, unto, thou, thee, watt, god, lord, thi, say, hymn, jew, sermon, christ, light, let, wit, shine, hath, grace",0.0296255130512,0.0210004177644,0.666666666667,0.333333333333,0.414203804882,0.606532442373,0.00893898173339,0.00531156885607,0.0180075139267,0.0146392019692,0.016193807488,0.00155460551885,0.0102344863324,0.730468985124,0.714851885489,WBC,1,1.49666666667,1,1.30102873621,1,1
280,PastorAnderson_test21,3,31.4561629295,"say, get, bibl, steward, vers, gift, want, let, thing, chapter, lot, unto, talk, money, god, know, whi, look, spirit, anderson",0.0313172894644,0.0162868169674,1.0,0.0,0.418390984085,0.727032200988,0.0195854414885,0.0261139219847,0.0217724824547,0.0141015178717,0.017039334095,0.00427615472499,0.0142973722866,0.714571885179,0.717964736623,PastorAnderson,2,2.48333333333,4,2.37131360007,2,4
1016,Rabbinic_test13,3,5.96433281898,"mose, fear, freud, bridg, israel, moment, hope, synagogu, answer, confront, messag, thank, rabbi, egyptian, too, know, will, knesset, isra, walk",0.0225566063018,0.0266362470089,0.666666666667,0.333333333333,0.516204086584,0.796926057024,0.0315789473684,0.00695134061569,0.0186693147964,0.00714995034757,0.0150943396226,0.000993048659384,0.0117179741807,0.712141239054,0.638396499048,Rabbinic,6,4.98333333333,4,5.41677885395,6,6
126,Shepherd_test60,3,9.75284600258,"get, put, prais, sing, kind, devil, sin, christ, know, say, let, look, want, bless, someon, don, thing, someth, car, tell",0.0384547847606,0.020968340663,1.0,0.0,0.291788624067,0.631784315962,0.0242186599008,0.0181063314497,0.0229500634298,0.00749625187406,0.0249106216123,0.0130319455657,0.0137239072771,0.662852606889,0.542574285712,Shepherd,4,4.08,4,4.02253812654,4,4
1005,Rabbinic_test8,3,7.68997001648,"failur, mose, happi, perfect, fail, tri, ourselv, shame, better, aaron, ecclesiast, angel, sukkot, joy, nachman, know, god, someth, want, sorrow",0.0276340578753,0.0249720983248,0.666666666667,0.333333333333,0.48179876405,0.777932123453,0.0328652524649,0.0071706005378,0.0115028383627,0.0104571257843,0.0122497759187,0.00164326262324,0.013893038542,0.718241434773,0.659604132212,Rabbinic,6,5.62666666667,6,4.60596258109,4,6
156,Shepherd_test21,3,8.50349283218,"christ, don, want, love, know, faith, get, say, preacher, pepper, talk, sin, didn, wisdom, sing, god, patrick, cheer, someth, lord",0.0505663951537,0.0189413487369,1.0,0.0,0.270082306682,0.545266282711,0.0259046601682,0.0188276138336,0.0269728935772,0.0110829216184,0.0188276138336,0.00520763786887,0.0124182133796,0.669427296844,0.619068147933,Shepherd,4,4.33666666667,4,3.90464899394,4,4
928,DorothyDay_test75,3,3.81533694267,"worker, cloth, manual, talk, get, reader, read, christ, love, unemploy, ade, maurin, grate, negro, labor, none, joy, told, potok, antisemit",0.0283092315178,0.014697748655,1.0,0.0,0.430266251162,0.73987206823,0.021554770318,0.00530035335689,0.0183745583039,0.0116607773852,0.00989399293286,0.00636042402827,0.0106007067138,0.724829766334,0.705400077678,DorothyDay,4,4.92666666667,4,4.31151666919,4,4
246,PastorAnderson_test15,3,31.3364870548,"say, get, bibl, know, vers, look, jesus, want, unto, chapter, let, shall, christ, revel, tell, thou, thing, god, think, husband",0.0278738804156,0.0199254847973,1.0,0.0,0.411422265589,0.719067379774,0.0121810699588,0.0278189300412,0.0273909465021,0.0164938271605,0.0269300411523,0.00404938271605,0.0118189300412,0.682761204615,0.654636850786,PastorAnderson,2,2.96666666667,4,2.93196506807,4,4
196,Shepherd_test70,3,10.6485431194,"get, don, want, hurt, christ, christma, ill, said, ask, know, someon, think, look, told, thing, god, need, everyth, lose, let",0.0279176378333,0.0219986912474,0.666666666667,0.333333333333,0.259877868454,0.583044413626,0.0223692501575,0.0177483721907,0.0204788909893,0.0116572148708,0.028670447385,0.00441083805923,0.00997689561017,0.664855730863,0.677637507525,Shepherd,4,3.97333333333,4,4.07655411769,4,4
