,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,rank
203,DorothyDay,0.028216729178,0.020749254616700002,0.7,0.3,0.0443411865868,66.6,0.7431099817039999,0.022671042666,0.00328199949508,0.0143903054784,0.010855844483700002,0.011764705882399999,0.00459479929311,0.008886644786669999,0.8001747497830001,0.833156640684,4
204,DorothyDay,0.0225011480791,0.019407211501,0.7,0.3,0.040041629079,106.2,0.7302556624400001,0.017637382722099998,0.0038077251127100003,0.0159010600707,0.00895576946509,0.0159010600707,0.00316802729377,0.00959546728403,0.7943545370649999,0.7432865797920001,4
205,DorothyDay,0.027074534339,0.0188435853369,0.8,0.2,0.0740043005285,73.8,0.730253641085,0.0199081163859,0.0031555988677,0.0171701703095,0.0106269432456,0.0103949139171,0.00807462063205,0.01025569632,0.8196439937569999,0.7877870350480001,4
206,DorothyDay,0.0271673669239,0.021940186304200002,0.6,0.4,0.052516063011,55.5,0.748794747388,0.0250496735737,0.00510928186205,0.015469770082300001,0.00858643201817,0.0175986375248,0.00610275333523,0.009650865739430001,0.773648170933,0.7532932450309999,4
207,DorothyDay,0.0250392123445,0.020262913543,0.6,0.4,0.0459427410876,62.4,0.719460996161,0.020900594732400003,0.0020390824129100002,0.0151231945624,0.011781365052399998,0.0116680826961,0.0094590767488,0.0101387708864,0.821030887297,0.737513179595,4
208,DorothyDay,0.025002559824700003,0.0155528318292,0.9,0.1,0.0360331789225,109.5,0.703246472949,0.0175522797395,0.0036681522111799997,0.018786424408599997,0.0121357559136,0.0101816935207,0.00692492286596,0.0100788481316,0.76030179055,0.5864617831669999,4
209,DorothyDay,0.026515309720900004,0.0233451422407,0.8,0.2,0.049900046522399995,53.1,0.674035817809,0.021011566627899998,0.0028745465745,0.0131407843406,0.011840394223499999,0.0138252001916,0.00588597631921,0.0105400041065,0.775573536891,0.584093020879,4
210,DorothyDay,0.027303342736,0.023382976408,0.4,0.6,0.0344564444834,39.2,0.705656352728,0.019114219114200002,0.004662004662,0.0111888111888,0.0104428904429,0.0193006993007,0.00400932400932,0.0135198135198,0.822250661997,0.717308609796,4
211,DorothyDay,0.0281790892507,0.020854824721400003,0.9,0.1,0.0516187350803,60.0,0.714407472596,0.016089843960899998,0.0017817612439899998,0.0126343070029,0.0132282274175,0.013444198477399999,0.00199773230387,0.0126343070029,0.791095922776,0.605321651493,4
212,DorothyDay,0.0200107300637,0.021083847787599995,0.6,0.4,0.0507116553212,59.7,0.680520888292,0.014689738094,0.00198651262481,0.012494118877099999,0.0114485859167,0.022165298761,0.0037116420095100002,0.00815515709133,0.791835471194,0.64889451829,4
213,DorothyDay,0.0279007911496,0.0203385770543,0.9,0.1,0.03639141705230001,81.3,0.743790276842,0.018423963918,0.0031912177687,0.020125946727900003,0.011147987405299998,0.013105267636799998,0.006127138115909999,0.010552293421799998,0.8179027213619999,0.675788474078,4
214,DorothyDay,0.025596009400299997,0.0164357149695,0.9,0.1,0.0367769922008,68.9,0.6990303304979999,0.0181520535413,0.0024074341566799997,0.0156001733353,0.012037170783400001,0.0139149694256,0.00312966440368,0.00857046559777,0.774089027972,0.624350233764,4
