,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
194,JohnPiper_test2,10,48.0484280586,"grace, s, god, vers, sin, say, christ, marriag, let, nt, husband, hope, love, obedi, jew, gentil, get, submiss, glori, jesus, forgiv, salvat, thing, whi, will, want, promis, gospel, prioriti, save",0.0369615722786,0.0210137427565,0.9,0.1,0.122006705539,0.682740183941,0.0178264686796,0.019124327213,0.0118715883498,0.00847425277704,0.0222162843074,0.00167958163148,0.0132839638127,0.695639189865,0.622717751916,JohnPiper,4,4.0,4.34279404298
199,JohnPiper_test11,10,53.5475490093,"god, vers, s, say, glori, love, want, will, sin, know, worm, jonah, jesus, nt, bold, get, christ, templ, hosea, propheci, shall, fear, promis, gift, lord, let, piti, messag, whi, spirit",0.0339059915487,0.0240280659947,0.6,0.4,0.108976654998,0.728663803065,0.0204722663612,0.0228003399727,0.014079302317,0.0103839473781,0.0213591515465,0.00314105169802,0.010088318983,0.731125910802,0.692189446313,JohnPiper,4,4.0,4.15494913076
201,JohnPiper_test7,10,45.6027219296,"grace, god, s, coven, nt, vers, say, salvat, prayer, gospel, bless, anxieti, pray, desir, joy, worship, will, humbl, elder, get, promis, cast, trust, jesus, let, want, whi, sin, thing, anger",0.0366089762227,0.0180333769058,0.9,0.1,0.113635812469,0.662213496407,0.0153677277717,0.0251293711777,0.0161517955151,0.00509644033244,0.0223459306884,0.00105849145366,0.0134859651874,0.692844098254,0.629916880313,JohnPiper,4,4.0,4.50195014468
204,JohnPiper_test0,10,52.8852949142,"christ, vers, god, s, sin, jesus, say, etern, spirit, let, nt, hope, grace, habakkuk, shall, pray, lord, faith, righteous, gospel, will, thing, trust, merci, preach, glori, love, majesti, ask, regener",0.0284255798965,0.0238328048381,0.7,0.3,0.135860069198,0.646883348828,0.0158629441624,0.0147349125776,0.0109630569656,0.00627467569092,0.0214678510998,0.00144529046813,0.0117738296672,0.734921526717,0.768226875258,JohnPiper,4,4.0,4.06035172138
206,JohnPiper_test9,10,51.0640058517,"vers, say, god, sin, jesus, s, christ, abid, nt, grace, wisdom, know, perfect, faith, let, shall, hope, thing, gift, glori, baptism, prayer, think, heaven, judgment, will, mose, love, done, circumcis",0.0337371828949,0.0192251838224,0.9,0.1,0.155452774995,0.706051767404,0.0226212105019,0.0192013109615,0.00844287699049,0.00944034768979,0.021125004453,0.000712479070927,0.0111146735065,0.711399113263,0.759792683282,JohnPiper,4,4.0,3.83003898992
208,JohnPiper_test16,10,45.6880190372,"vers, hope, christ, god, s, say, truth, glori, love, nt, spirit, suppress, know, lord, thing, whi, sanctifi, am, gospel, evil, hallow, sin, let, honor, unright, elder, get, piper, jesus, wonder",0.0338604396014,0.0276117929358,0.6,0.4,0.116030744149,0.678656996223,0.0271633051399,0.0146389069616,0.0132563435264,0.00691281717632,0.0175666883539,0.00036597267404,0.013500325309,0.717283338205,0.650813870022,JohnPiper,4,4.0,4.24153245409
211,JohnPiper_test5,10,54.897094965,"vers, christ, god, say, s, wisdom, righteous, wrath, love, gospel, save, nt, get, grace, etern, glori, let, salvat, thing, paul, whi, will, ask, magnifi, sin, happi, wait, judgment, am, want",0.0368030504905,0.0217514609994,0.8,0.2,0.112257323739,0.696084534455,0.0235726257979,0.0173674262687,0.0119111301309,0.00602688919796,0.0158339574195,0.000713241325202,0.0117684818658,0.670638685966,0.658055212376,JohnPiper,4,4.0,4.21657871468
216,JohnPiper_test14,10,51.3692231178,"vers, god, love, say, s, joy, nt, christ, know, let, will, righteous, want, jesus, whi, get, save, thing, heart, sin, pray, truth, spirit, sacrific, hear, do, piper, realli, gentil, bounti",0.0370274121146,0.0194867008767,0.8,0.2,0.150559329359,0.687121080009,0.0177912541556,0.0201293245169,0.0156723778906,0.00800058451759,0.0179008512037,0.000292258795163,0.0103021225295,0.698159811078,0.656862121109,JohnPiper,4,4.0,4.38005668506
220,JohnPiper_test3,10,46.9820210934,"vers, prayer, pray, s, god, christ, nt, say, righteous, asa, hope, coven, jesus, ask, answer, let, whi, lord, will, predestin, condemn, trust, get, prevail, flesh, spirit, love, piper, thing, save",0.0312395895426,0.0187740882736,1.0,0.0,0.130044046567,0.69397713228,0.0205659825273,0.0136270534632,0.0150064791205,0.0124566316933,0.0222798144045,0.000585210884922,0.00973958115621,0.721931581971,0.680115180471,JohnPiper,4,4.0,3.79574376563
226,JohnPiper_test12,10,56.7623529434,"vers, god, christ, say, s, promis, fear, jesus, husband, glori, will, sin, faith, let, grace, etern, nt, trust, servant, ransom, coven, glorifi, get, thing, want, save, know, joy, am, answer",0.0292504607227,0.0175472733234,0.8,0.2,0.115243529689,0.684004808144,0.0146180619161,0.0197472064481,0.013885326983,0.008756182451,0.0259388166331,0.0018684740795,0.0121633998901,0.719924800547,0.633974195971,JohnPiper,4,5.6,4.15589138544
229,JohnPiper_test1,10,52.7995519638,"god, s, grace, spirit, vers, say, job, righteous, wonder, let, sin, nt, faith, christ, fountain, answer, glori, whi, justifi, thing, love, wisdom, paul, lord, want, know, jesus, hope, joy, will",0.0413275002975,0.0204571464581,1.0,0.0,0.136320104757,0.649065071053,0.019330504479,0.014930064435,0.011472575829,0.00797579757976,0.0187804494735,0.000510765362251,0.011786892975,0.713017756586,0.614391967481,JohnPiper,4,4.0,4.48159724894
231,JohnPiper_test17,10,56.0297780037,"vers, god, christ, s, say, promis, let, jesus, coven, sin, will, sacrific, lord, prais, nt, warn, grace, sing, whi, hope, answer, etern, worship, want, glori, simon, spirit, testament, thing, jehoshaphat",0.0268031961353,0.0268620482186,0.6,0.4,0.129741946576,0.678058673816,0.0227171948017,0.014019169765,0.0103011904356,0.00811815670089,0.0244226899069,0.000716307944196,0.0106763993587,0.752876379781,0.735163488276,JohnPiper,4,4.0,3.69118577836
233,JohnPiper_test10,10,54.7616980076,"vers, sin, god, s, righteous, say, nt, pray, prayer, love, shall, lord, will, let, want, jesus, christ, thing, save, grace, faith, joy, ask, answer, eat, whi, salvat, abid, know, peacemak",0.0335711986118,0.0202898829628,0.8,0.2,0.122942848752,0.718424491551,0.024502853819,0.0181044824954,0.0130875777075,0.00945213945541,0.0180681281128,0.000508961355291,0.0111607954339,0.718971862301,0.706683451377,JohnPiper,4,4.0,3.7685205455
235,JohnPiper_test6,10,53.6607921124,"christ, vers, god, glori, s, elder, nt, say, spirit, shepherd, jesus, pastor, flock, sin, blood, flesh, let, love, answer, priest, gospel, know, boast, whi, will, lord, tell, wisdom, am, want",0.0260807541686,0.0264593847181,0.5,0.5,0.129933359587,0.66306815206,0.0149471791414,0.0161459504008,0.0135985614745,0.00988986289054,0.0189181089383,0.00108638645388,0.0113134037611,0.70238488365,0.746651556322,JohnPiper,4,4.0,3.42598382417
240,WBC_test11,10,51.7684659958,"shall, unto, thou, thi, ye, lord, hath, god, s, wit, grace, thee, christ, judg, heaven, say, ie, sin, belov, forth, let, sermon, sunday, shalt, outlin, eat, behold, will, saul, jerusalem",0.0239690817718,0.0227030578258,0.5,0.5,0.168612394807,0.624959358352,0.0101296155103,0.00533710924736,0.0171368405766,0.0159750208764,0.0249791235523,0.000544602984424,0.00969393312275,0.743472651547,0.731248122222,WBC,1,1.4,1.01091973073
241,WBC_test3,10,61.7508289814,"shall, unto, thou, ye, god, s, christ, lord, thi, sin, judgment, belov, righteous, prophet, thing, heaven, forget, hath, sermon, job, wit, vers, preach, say, mind, done, sunday, ie, outlin, thee",0.0300319300322,0.0258842894653,0.6,0.4,0.175107009745,0.630179869645,0.0171291425565,0.00591793792741,0.0154523934771,0.0123619147817,0.023507364545,0.00128221988427,0.00956733298264,0.757930337452,0.787512075514,WBC,1,4.0,1.56569482974
244,WBC_test6,10,67.7077329159,"shall, unto, repent, thou, thee, ye, satan, lord, god, hath, sin, thi, s, heaven, say, christ, wit, judgment, sermon, evil, prophet, thing, judg, sunday, belov, preach, will, outlin, let, behold",0.0221205176617,0.0285509473568,0.3,0.7,0.19171529841,0.622068506225,0.00784242753295,0.00536904654179,0.0125177208699,0.0163786082707,0.0223810816517,0.00271468645371,0.00968238168492,0.800991035892,0.692832085491,WBC,1,1.0,1.06705599574
247,WBC_test1,10,65.2367699146,"shall, unto, god, job, s, lord, heaven, ye, thou, afflict, thi, christ, wit, hath, say, belov, sin, sermon, fag, let, priest, sunday, ie, will, soul, spirit, thing, outlin, fear, hand",0.0305479337425,0.0310428056321,0.5,0.5,0.215800105458,0.603777120891,0.0139425139425,0.00484157627015,0.014157014157,0.0153214438929,0.0277624563339,0.00122571551143,0.00744622173194,0.707989183593,0.764860023472,WBC,1,1.0,0.985948976609
250,WBC_test8,10,62.182117939,"shall, unto, christ, god, s, belov, say, sin, sermon, lord, thou, ye, thi, babylon, fag, wit, spirit, sunday, ie, heaven, outlin, hate, love, thing, thee, preach, pharaoh, hath, adam, let",0.0290443921648,0.0303605908767,0.6,0.4,0.18856423673,0.602522454369,0.0121951219512,0.00762589021239,0.00876032016134,0.0176782000378,0.0203567151951,0.00103989411987,0.0106195247999,0.779062109538,0.76438730318,WBC,1,1.0,0.847092794708
254,WBC_test12,10,71.5797760487,"shall, unto, ye, thi, god, thou, heaven, obama, s, sin, christ, say, wit, belov, let, lord, sermon, ie, thee, preach, sunday, hath, prophet, sabbath, outlin, deprav, esau, trumpet, hell, jacob",0.0280519193114,0.0295906042068,0.5,0.5,0.17358876986,0.531611720859,0.0117360158512,0.00725499161713,0.0132906569121,0.0126200274348,0.0201188843164,0.00112787684804,0.00929736320683,0.773304030805,0.74960766019,WBC,1,4.8,0.969010981741
255,WBC_test4,10,60.9821457863,"shall, unto, ye, s, god, lord, thou, hell, belov, heaven, worship, thi, sermon, let, christ, say, sunday, outlin, wit, love, hath, thing, will, sin, bless, thee, hear, ie, manasseh, obama",0.0289294282675,0.0276729042174,0.4,0.6,0.170710719132,0.608554733288,0.0112719715383,0.0120116946705,0.0114833210046,0.018528303216,0.0206770227905,0.00165557081968,0.00908802705273,0.735074612832,0.69157643718,WBC,1,1.0,1.14811913353
258,WBC_test10,10,66.8422930241,"unto, shall, lord, thou, crook, sin, god, thee, s, heaven, lot, let, hath, thi, spirit, will, belov, christ, say, ye, soul, wit, sermon, thing, sunday, jesus, nor, glori, outlin, depth",0.0273934509306,0.0305774455084,0.4,0.6,0.181093052208,0.606022240393,0.0128802254039,0.00707262377092,0.0141452475418,0.0159277787361,0.0253004427577,0.000977517106549,0.0111264447128,0.748501392892,0.769103060222,WBC,1,1.0,0.417491705418
259,WBC_test2,10,70.7609810829,"shall, unto, christ, ye, s, god, thing, nt, thou, love, sin, belov, lord, heaven, thi, jesus, hath, say, wit, bless, enemi, hate, sermon, thee, etern, will, let, nor, jew, satan",0.0305911298865,0.0281609973017,0.6,0.4,0.179911451085,0.603593589448,0.0152263129721,0.0109439124487,0.0124903348599,0.0170701243086,0.0204900969488,0.00205198358413,0.010111223458,0.715794913292,0.66434227545,WBC,1,1.0,1.32616423805
263,WBC_test0,10,54.6689190865,"unto, shall, thou, s, lord, thi, ye, thee, christ, god, sin, say, belov, jezebel, wit, jeroboam, prophet, sermon, hath, outlin, sunday, thing, gate, afflict, repent, heaven, let, will, spirit, evil",0.0237783322874,0.0310131208821,0.1,0.9,0.175275484725,0.565136071507,0.00720567977111,0.00897177775423,0.0144820034616,0.0153650524531,0.0219349369503,0.00406202536117,0.00720567977111,0.700562907985,0.697415012075,WBC,1,1.0,2.21313927071
269,WBC_test7,10,84.5141041279,"sin, shall, unto, christ, satan, god, spirit, s, ye, thi, lord, thee, thou, hath, say, heaven, comfort, jesus, thing, righteous, grace, sermon, will, bless, prophet, soul, devil, balaam, etern, philemon",0.0296947434277,0.031587009655,0.4,0.6,0.209795068077,0.662293505985,0.0120375667429,0.00991609458429,0.0141590389016,0.0122282608696,0.0253861556064,0.00209763539283,0.00979691075515,0.730240760224,0.74478168555,WBC,1,7.1,1.67024394405
274,WBC_test9,10,60.7000038624,"shall, ye, unto, sin, thou, s, god, thee, thi, evil, christ, lord, coven, thing, say, belov, grace, let, obama, love, gill, wrath, content, wit, will, heaven, sunday, curs, bless, sermon",0.0337129300407,0.0338932047006,0.4,0.6,0.196523372417,0.593780608799,0.016834205453,0.0092949600661,0.0100523271826,0.0169719085651,0.0202079316993,0.000413109336271,0.00970806940237,0.719070947472,0.793234802556,WBC,1,1.0,1.67197118276
278,WBC_test5,10,72.176279068,"shall, unto, ye, thou, s, god, lord, christ, thee, thi, sin, say, thing, heaven, hath, wit, trumpet, let, prophet, submit, will, ie, pride, beast, passag, amalek, preach, belov, know, sermon",0.0271009945698,0.0291275411694,0.6,0.4,0.215631776374,0.635127950614,0.0121043068813,0.00829132226118,0.0111574583515,0.0167873685288,0.0212912966707,0.00120275353789,0.00905903728536,0.789794405086,0.73822021689,WBC,1,1.0,0.752444053259
279,PastorAnderson_test5,10,215.725510836,"s, re, nt, say, get, bibl, go, want, let, know, vers, look, ve, thing, talk, lot, whi, okay, tell, got, husband, unto, wine, ll, realli, saul, do, chapter, i, wive",0.025825290479,0.018226747467,0.8,0.2,0.0828048578415,0.737879490189,0.013682495262,0.0295435625852,0.0224322074426,0.017561416249,0.0146035175968,0.00257709134062,0.016782089658,0.747740797617,0.736279935744,PastorAnderson,2,2.0,1.94775127159
285,PastorAnderson_test1,10,188.123345137,"s, re, nt, say, get, go, bibl, sin, unto, want, vers, god, shall, let, thing, whi, know, look, ll, thank, wrong, talk, save, pride, jesus, ye, guy, chapter, christ, tell",0.0283464243744,0.0251192318954,0.6,0.4,0.0960117742538,0.72213938327,0.0178685073677,0.0240955597983,0.0170950212953,0.0172125128506,0.0159690605571,0.000783277035296,0.0183482645518,0.754987955448,0.823647562719,PastorAnderson,2,2.1,2.59739071759
288,PastorAnderson_test4,10,202.166542053,"s, nt, re, say, get, bibl, go, know, let, vers, save, want, thing, shall, hell, talk, chapter, lot, look, god, ll, whi, ve, preach, do, read, tell, unto, someth, i",0.0261221493718,0.022414380035,0.8,0.2,0.0916698437205,0.688091629807,0.0142285254662,0.0274678032229,0.0213381655464,0.01447814872,0.0152177731757,0.00168264563668,0.0182964599724,0.699314126611,0.697129496611,PastorAnderson,2,2.2,2.13969552349
289,PastorAnderson_test3,10,188.318948984,"s, re, say, nt, get, go, bibl, save, know, shall, unto, want, let, vers, whi, preach, tith, ll, talk, christ, gospel, lot, tell, look, thing, jesus, ve, god, chapter, lord",0.0237006655488,0.0165117458186,0.7,0.3,0.0760546674151,0.68446695962,0.0143248059675,0.0259424086319,0.0179473945603,0.0200995238049,0.0142566389779,0.00222029623426,0.0185901118912,0.743845066456,0.766206789868,PastorAnderson,2,2.0,2.05553794597
293,PastorAnderson_test6,10,203.731868982,"s, re, say, go, get, sin, nt, vers, bibl, save, want, know, don, unto, god, thing, let, ve, whi, preach, chapter, talk, repent, shall, sorrow, tell, look, pastor, t, truth",0.0272939177377,0.0216636154157,0.8,0.2,0.0571166463314,0.582649206232,0.0151551599711,0.026354475717,0.0233341351936,0.0174538262101,0.0178102085728,0.00048111618956,0.0179616710769,0.740980500183,0.767899543792,PastorAnderson,2,2.1,2.20346487554
297,PastorAnderson_test0,10,201.226629019,"s, re, say, nt, get, go, vers, want, let, know, bibl, unto, whi, save, christ, chapter, preach, thing, jesus, pastor, look, realli, tell, talk, god, ll, okay, do, ve, shall",0.025098242072,0.0134133334254,0.9,0.1,0.0573583731083,0.644881011073,0.0134188388977,0.0270748794931,0.0222376591581,0.0167989630897,0.0154943537524,0.00394771396864,0.0169429784062,0.752826530249,0.761599966254,PastorAnderson,2,2.1,2.22029048318
300,PastorAnderson_test2,10,205.149673939,"s, re, nt, say, get, go, bibl, want, vers, know, let, unto, whi, thing, shall, talk, look, jesus, preach, ve, ll, save, hell, do, lot, god, tell, ye, christ, realli",0.0275069387081,0.02123221278,0.8,0.2,0.0778738649886,0.676510771538,0.0159283734811,0.0268769985078,0.0204220848433,0.0167299083351,0.0154679172884,0.00172244723939,0.0190662971648,0.720660143339,0.71203529502,PastorAnderson,2,2.0,1.87594872008
303,NaumanKhan_test0,10,128.467864037,"allah, quran, know, say, don't, someth, talk, go, amp, want, get, thing, miracl, swt, realli, am, whi, tell, els, ayah, wa, got, happen, fear, messeng, deen, prophet, nt, listen, think",0.0196048693904,0.0158122476637,0.9,0.1,0.163211300429,0.732876958293,0.0124743815257,0.0358900705214,0.0181386867204,0.0185582648829,0.0104733164426,0.00208175319121,0.0191069440186,0.661764485426,0.720601206952,NaumanKhan,3,2.5,2.61284341712
308,NaumanKhan_test2,10,80.0917198658,"allah, say, get, know, don't, go, ask, talk, want, thing, someth, quran, realli, surah, tell, think, na, look, happen, got, whi, let, prais, dont, am, messeng, nt, prayer, re, lot",0.0194915703701,0.0158765332738,0.7,0.3,0.156718626145,0.764406397155,0.0172123168966,0.0386268132286,0.0165713064742,0.0194202416847,0.0178058450654,0.000949645070155,0.0170936112628,0.639859224448,0.633204227788,NaumanKhan,3,3.0,2.96146234481
310,NaumanKhan_test1,10,57.8470818996,"allah, nt, s, know, say, get, want, someth, quran, go, re, tell, don't, thing, bee, realli, talk, do, surah, listen, mention, happen, think, yusuf, whi, ask, kind, els, everyth, will",0.0197733160812,0.0184115411437,0.5,0.5,0.152819265552,0.762964980175,0.0178215850259,0.0340169919023,0.019381388557,0.015730784548,0.0195805124121,0.000232311164211,0.0197464489579,0.665106109667,0.692948693297,NaumanKhan,3,2.8,3.08487689807
313,Rabbinic_test5,10,46.3937900066,"rabbi, jew, israel, convers, jewish, fear, netanyahu, let, ask, moment, isra, know, whi, rabin, bless, am, will, don't, want, judaism, must, god, abraham, tell, diaspora, love, torah, too, think, if",0.0204031293922,0.0199982331972,0.7,0.3,0.248520544216,0.756483756519,0.0279469548134,0.00682711198428,0.0126719056974,0.00653241650295,0.0102161100196,0.0016699410609,0.0124754420432,0.678617799575,0.658950287206,Rabbinic,6,6.0,6.37428597061
317,Rabbinic_test2,10,47.3228070736,"failur, mose, torah, want, ourselv, ask, rabbi, whi, ghetto, know, jew, moment, love, jewish, israel, answer, fail, perfect, am, god, will, yom, let, tri, better, tower, jewri, upris, shame, “the",0.0228481961011,0.0211265559331,0.7,0.3,0.21298031426,0.772095591811,0.0300298875658,0.00906115090849,0.0121447886522,0.00778025523032,0.0101048436833,0.0010436927748,0.013188481427,0.765052776706,0.72922946759,Rabbinic,6,6.0,5.50581991703
320,Rabbinic_test0,10,51.265255928,"rabbi, torah, jew, ritual, synagogu, know, jewish, ask, cave, yochai, bar, want, am, congreg, get, judaism, tell, yom, will, let, someth, happen, kippur, convers, moment, jewri, should, choic, kaplan, shavuot",0.0192166303029,0.0175497868979,0.6,0.4,0.237189648786,0.713996151254,0.0248529344703,0.0042865611747,0.012266861234,0.00688585890829,0.0085731223494,0.00214328058735,0.0160062018332,0.748254736971,0.811417204198,Rabbinic,6,5.3,5.95523086654
321,Rabbinic_test3,10,47.0364618301,"rabbi, schulwei, synagogu, jew, israel, know, keter, jerusalem, jacob, jewish, god, rememb, will, moment, mose, memori, get, jewri, bless, am, prophet, let, genesi, imagin, forget, ask, too, torah, franci, don't",0.0192256536939,0.0167091938991,0.7,0.3,0.243386197656,0.764759038179,0.0247913953601,0.00742777215068,0.0138426662808,0.00824772102445,0.00979115419862,0.00115757488063,0.0124921622534,0.723997712442,0.73704378624,Rabbinic,6,6.1,6.17521417064
322,Rabbinic_test4,10,42.9390029907,"rabbi, hartman, israel, trial, ask, know, isra, moment, too, jewish, god, eichmann, woman, jew, plagu, torah, isaac, jerusalem, ourselv, exodus, rebecca, answer, if, judg, passov, awar, jacob, wrong, everyth, girl",0.0184374494822,0.0167526405258,0.6,0.4,0.2398740197,0.72230115597,0.0262935586061,0.00638859556494,0.0090813093981,0.00691657866948,0.00791974656811,0.00417106652587,0.0126187961985,0.745380124083,0.703007336316,Rabbinic,6,6.2,5.96612108925
325,Rabbinic_test1,10,42.8210480213,"jew, rabbi, jewish, jacob, know, torah, koufax, bless, judaism, want, don't, get, hyphen, whi, moment, am, ask, synagogu, shabbat, will, think, kid, should, if, hope, congreg, sibl, esau, sit, garden",0.0253214154108,0.0165843995938,0.8,0.2,0.270347463202,0.762689593778,0.0250465640623,0.0125968042349,0.0126458190373,0.00823448681502,0.0079403980002,0.000686207234585,0.0136261150868,0.744774521863,0.583685250521,Rabbinic,6,6.0,5.93289324495
328,MehrBaba_test1,10,31.9358761311,"baba, love, perfect, forget, meher, joy, master, heart, s, spiritu, mind, soul, happi, let, pain, kingsford, pure, anna, desir, god, heaven, e, shall, conscious, spirit, hymn, divin, thi, inner, suffer",0.0384425998558,0.020823173158,0.9,0.1,0.231522133902,0.677884830448,0.00490161753379,0.00497164064141,0.0106435123591,0.0071423569778,0.0204467474267,0.00483159442616,0.0140746446327,0.779390270581,0.734406575378,MehrBaba,8,8.0,8.81775718925
331,MehrBaba_test3,10,34.0347800255,"baba, mind, infinit, love, s, divin, feel, master, suffer, spiritu, realiz, maharaj, conscious, happi, know, want, soul, god, experi, finit, meher, shri, reaction, here, discipl, stay, self, realiti, i, noth",0.0350716534827,0.0223782730557,0.8,0.2,0.253253402398,0.734101294062,0.00721027792344,0.00635815416885,0.0188122705821,0.00747246984793,0.0263502884111,0.000262191924489,0.0129129522811,0.752546185081,0.734098057038,MehrBaba,8,8.0,7.39243400962
334,MehrBaba_test8,10,33.9650740623,"baba, love, master, meher, spiritu, divin, mind, imperson, feel, conscious, sex, realiz, aspir, discipl, infinit, indivis, imper, s, noth, shri, want, ordinari, manifest, everyth, experi, i, moment, happen, belov, perfect",0.03465828684,0.0126326609142,0.9,0.1,0.259530266963,0.782942756497,0.0102009651213,0.00610836234805,0.0187526724085,0.0102009651213,0.0274265469428,0.00329851566795,0.014232484271,0.679152603712,0.655640216429,MehrBaba,8,8.0,7.84117601358
336,MehrBaba_test4,10,33.8295650482,"sanskara, miracl, mira, mind, desir, pure, divin, s, prophet, love, am, spiritu, perfect, baba, master, indispens, feel, let, shri, sow, saint, shall, experi, krishna, conscious, extern, soul, yogi, penanc, renunci",0.0372652908325,0.0142989306846,0.9,0.1,0.264915049376,0.703826816569,0.00274229148552,0.00896261119658,0.0136445722694,0.00862818540566,0.013510801953,0.00407999464919,0.0212694803023,0.768475692587,0.800763574442,MehrBaba,8,7.4,7.1163328971
340,MehrBaba_test6,10,36.7484269142,"baba, sakhu, shri, conscious, meher, master, spiritu, plane, soul, perfect, blind, shall, mind, discipl, infinit, faith, woman, desir, miracl, s, love, divin, pandharpur, feel, imagin, go, ask, vithoba, know, god",0.0308384560237,0.0218066377829,0.7,0.3,0.25303777049,0.669466330942,0.00624307135772,0.00256724429663,0.00198377968376,0.00822685104148,0.018495828228,0.0131279537896,0.012602835638,0.749709884774,0.705713627249,MehrBaba,8,8.0,6.05782191276
343,MehrBaba_test0,10,34.1078269482,"baba, meher, master, spiritu, mind, suffer, s, perfect, trust, shri, feel, expect, duti, happen, silenc, bangalor, avatar, will, happi, know, extern, noth, ordinari, love, soul, want, rabia, gather, ignor, individu",0.0312632508651,0.0208692366087,0.7,0.3,0.227277414783,0.675179160079,0.00804760938662,0.00486914181376,0.00371948332995,0.00912964090079,0.0247514708866,0.00338134848177,0.00885913302225,0.760342466645,0.747303108717,MehrBaba,8,8.0,5.06369814228
345,MehrBaba_test5,10,33.5656080246,"baba, meher, master, s, swami, feel, love, worri, realiz, mind, avatar, ask, say, know, want, nt, mandali, spiritu, perfect, conscious, shri, get, wonder, tri, whi, self, mere, ignor, god, bangalor",0.0363037114873,0.0155206401785,1.0,0.0,0.20472346516,0.68255574749,0.0103962818004,0.00727739726027,0.00501467710372,0.0116805283757,0.0290484344423,0.00587084148728,0.0154721135029,0.712413189406,0.695545726725,MehrBaba,8,8.0,7.13068328971
347,MehrBaba_test2,10,36.8226988316,"baba, s, nt, meher, master, feel, love, conscious, want, get, finit, damaan, mast, noth, ve, mind, got, mandali, know, re, happi, lover, infinit, let, dr, self, everyth, go, heart, spiritu",0.0360637963559,0.0142562771924,1.0,0.0,0.227504545672,0.818001760929,0.0112649218181,0.0160286947262,0.010144034075,0.0105923891722,0.0342431205515,0.000112088774309,0.0138429636272,0.737627927532,0.642817496956,MehrBaba,8,8.0,6.34954808168
351,MehrBaba_test7,10,34.6249771118,"baba, perfect, plane, imagin, spiritu, crave, discipl, s, master, meher, get, realiti, love, shri, nt, conscious, want, moment, mind, path, pilgrim, noth, stay, happi, worri, thing, miracl, say, know, infinit",0.0323637108089,0.0169609480787,0.8,0.2,0.274671079681,0.726703002491,0.0129480202665,0.0120097579283,0.0106961906549,0.00681803965722,0.0200788140364,0.00125101645087,0.0139488334272,0.722409579593,0.716250747986,MehrBaba,8,8.0,7.93718138451
