,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
90,PastorAnderson_train21,10,88.7743320465,"s, re, nt, get, say, go, bibl, know, want, let, thing, vers, look, wisdom, ve",0.028163853113,0.0213639783979,0.8,0.2,0.0829137320676,0.715263231073,0.0164293098084,0.0319152139223,0.0210961571272,0.0163690924236,0.0107086582563,0.0168608677325,0.0184666646594,0.690239475321,0.772414927281
91,Shepherd_train35,10,28.1628370285,"s, don, get, grace, t, want, know, christ, jesus, ill, love, sin, god, i, said",0.0357167915914,0.0209221177039,0.9,0.1,0.0512291539427,0.581645045744,0.0196836430699,0.017555681657,0.0288693431692,0.00829904951057,0.0267413817563,0.0235849056604,0.0109235352532,0.685087687476,0.699940665212
92,DorothyDay_train34,10,19.0515179634,"worker, mike, ammon, told, danvill, negro, prayer, know, love, too, talk, i, jail, priest, polic",0.027394084449,0.0209326215092,0.9,0.1,0.187977282795,0.763289225485,0.0199134199134,0.00151515151515,0.0165584415584,0.0118506493506,0.0186688311688,0.0170454545455,0.0086038961039,0.770618360657,0.564160379842
93,Shepherd_train24,10,29.0384800434,"s, christ, get, jesus, ask, know, preach, said, don, god, ill, want, thing, t, i",0.0341876623955,0.0179894508034,0.9,0.1,0.0592944553451,0.584746163281,0.0203082691106,0.0181212247448,0.02579323752,0.0110046518087,0.0253072276609,0.024717072832,0.0113865166979,0.629496709348,0.652009463636
94,Unitarian_train14,10,36.9561419487,"know, am, nt, get, s, i, let, love, silenc, anger, say, dont, want, too, feel",0.0281264815328,0.0216091628701,0.8,0.2,0.124755045363,0.654823450341,0.0179493409464,0.0102958148576,0.0285184960214,0.0136670108729,0.0077750106299,0.0234161452955,0.0117840004859,0.700739119547,0.720664680041
95,WBC_test1,10,28.0518419743,"shall, thi, unto, ye, lord, god, thou, sin, thee, s, hath, christ, rejoic, say, heaven",0.0268228140971,0.0283126127843,0.5,0.5,0.211649821674,0.651871948703,0.0155676053874,0.00731152702466,0.0111596991429,0.0185411929334,0.0178065418926,0.00755641070492,0.0112296659087,0.723494479651,0.768791481122
96,Unitarian_test5,10,42.6398978233,"love, feel, s, say, door, nt, i, let, magic, congreg, get, want, know, am, realli",0.0321369926066,0.0198740557481,1.0,0.0,0.0987607210966,0.662362452285,0.0201414920015,0.0133572673037,0.0266089435616,0.0103479224962,0.0138324270102,0.0213293912676,0.0106382978723,0.679299578611,0.600168825741
97,Rabbinic_train7,10,23.283427,"rabbi, jew, jewish, ask, hartman, know, convers, ourselv, whi, want, am, steinberg, elisha, moment, don't",0.0227982059703,0.0202536665344,0.7,0.3,0.212004628172,0.755627665955,0.0247824095282,0.014521300962,0.0166743014201,0.00462666055886,0.0117269812185,0.0110856619331,0.0133760879524,0.725313253831,0.741866053835
98,JohnPiper_train48,10,27.6064040661,"vers, god, jesus, say, nt, job, s, truth, whi, glori, will, let, steal, suppress, shall",0.0277535083594,0.0253000054701,0.5,0.5,0.135348266286,0.692046326125,0.0169047535888,0.0133771087283,0.0137962348503,0.0112116237645,0.0252523488526,0.00761412455031,0.011316405295,0.722354824219,0.702440039463
99,DorothyDay_train51,10,14.778594017,"ammon, worker, christ, go, say, am, joy, priest, too, prayer, love, tri, inde, told, tell",0.0221413072016,0.0244189139262,0.5,0.5,0.138904469748,0.7368590956,0.0258465791292,0.00442294402211,0.0141672425708,0.00808569454043,0.0274360746372,0.0133379405667,0.00856945404285,0.681191411718,0.524505348203
100,JohnPiper_test2,10,22.9481620789,"vers, god, righteous, say, s, nt, christ, etern, jesus, sin, save, gospel, gift, faith, pray",0.0359779833484,0.022659082712,0.7,0.3,0.129300546966,0.724133363739,0.0208152645273,0.0167678519803,0.00888985255854,0.0103353570396,0.0272838970801,0.00614339404452,0.0113110725643,0.734135604245,0.747161167788
101,DorothyDay_train45,10,22.9974749088,"worker, farm, get, go, love, morn, room, night, say, am, street, too, dollar, thi, girl",0.025062986808,0.0203722217188,0.8,0.2,0.183565934341,0.688437602136,0.0183369644154,0.00199709513435,0.0132988380537,0.0109840232389,0.0107116920842,0.0146604938272,0.0107116920842,0.757676812167,0.743407415409
102,WBC_train37,10,32.2930259705,"shall, unto, thou, ye, s, christ, god, redeem, thi, belov, heaven, worship, thing, lord, thee",0.0278425487597,0.0286174775306,0.5,0.5,0.174545188639,0.637357185591,0.0135537287486,0.00916349921919,0.0160876867321,0.0127581838003,0.0232770558944,0.0104894074663,0.0105188720941,0.794884364335,0.783196342162
103,Shepherd_train50,10,24.0857770443,"s, don, christ, know, ask, want, pray, t, god, jesus, ill, get, said, lord, prayer",0.0312681056147,0.0223855457013,0.6,0.4,0.0579341493174,0.554786679375,0.0228003745776,0.0173852856154,0.0232482390782,0.00997516387769,0.0271568747201,0.0185253043443,0.0113594723342,0.649012274596,0.727071872716
104,Shepherd_train72,8,21.6185648441,"s, don, love, christ, get, ill, preach, ask, t, car, want, know, heaven, god, said",0.0335230777668,0.0197486811623,0.875,0.125,0.0711528777156,0.617887012298,0.0199648474469,0.0159538510073,0.0232096984993,0.00964441840552,0.0266348190545,0.0182522871693,0.0114471134346,0.684090256727,0.728457600203
