,groupId,files,timeRun,nous,vous,je,ils,il,elle,le,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,4.51680707932,0.0199791651165,0.0214673710842,0.0255971426445,0.0115708013989,0.0202396011608,0.00398095096361,0.0125009301287,Shepherd,4,4.0,3.73478558482
4,Shepherd_test9,10,4.47749590874,0.0229001994534,0.0171382137844,0.0241190810372,0.00897540075349,0.0255226416488,0.00458003989067,0.0131491467829,Shepherd,4,4.0,3.88731714554
6,Shepherd_test0,10,4.51357507706,0.0202001753361,0.0168395675044,0.0214786674459,0.00946084161309,0.0269213909994,0.00566189362946,0.010410578609,Shepherd,4,4.0,4.03899850875
9,Shepherd_test10,10,5.05564808846,0.0172720680335,0.0152943503197,0.0179972311952,0.0104159799591,0.025677368317,0.00665831630299,0.0118003823588,Shepherd,4,4.0,4.56754962759
15,Shepherd_test20,10,4.73399782181,0.0229485894315,0.0156809394243,0.0227337820421,0.0105613633109,0.0225189746527,0.00404553916655,0.0102391522268,Shepherd,4,4.0,4.25194146929
16,Shepherd_test6,10,4.85378408432,0.0243375927022,0.0182096723652,0.0242679572438,0.00846070819261,0.0239545976811,0.00671982173323,0.0119076633822,Shepherd,4,4.0,3.81637874842
21,Shepherd_test16,10,4.88857102394,0.0239446366782,0.0156747404844,0.0251903114187,0.0115916955017,0.0231487889273,0.00660899653979,0.0103806228374,Shepherd,4,4.0,4.17930564809
23,Shepherd_test19,10,4.615224123,0.0205440023027,0.0138519104843,0.0234942793409,0.0128444988127,0.0216593509391,0.00381377275671,0.0124127509534,Shepherd,4,4.3,3.77053674612
30,Shepherd_test14,10,4.60936403275,0.0193753192732,0.0176968547033,0.0194482959936,0.00963292709626,0.0260891775524,0.00620302123623,0.0121871123112,Shepherd,4,4.0,4.25648954509
31,Shepherd_test4,10,4.81497716904,0.0202558261784,0.0186437708078,0.0224986858244,0.0100578237252,0.0244261433327,0.00339933415104,0.0111792535483,Shepherd,4,4.0,3.90568453442
32,Shepherd_test8,10,4.6070458889,0.0188726996638,0.015871868108,0.0232112513106,0.0135941284934,0.0241512708341,0.0074840015908,0.0110271521024,Shepherd,4,2.9,3.90725438971
34,Shepherd_test3,10,4.98533391953,0.026600951963,0.0128953853425,0.0220099247207,0.00921581203794,0.0255882253654,0.00509739054113,0.0111737501266,Shepherd,4,4.0,4.10943356375
37,Shepherd_test13,10,4.76113414764,0.0187226596675,0.0161679790026,0.0186526684164,0.00916885389326,0.0248818897638,0.00321959755031,0.0110586176728,Shepherd,4,4.0,3.91491792292
44,Shepherd_test21,10,4.48026609421,0.0235388720348,0.017032786286,0.0210534010746,0.0129025183669,0.022588544903,0.00434957418034,0.0107460067985,Shepherd,4,4.3,4.08368677856
45,Shepherd_test1,10,4.46616196632,0.0211959521619,0.0179208831647,0.0194296228151,0.0111131554738,0.0248022079117,0.00610855565777,0.0119963201472,Shepherd,4,4.0,3.99909003394
49,Shepherd_test11,10,4.56129813194,0.0233868901658,0.0154082640998,0.0185923946858,0.0106137686198,0.021044541229,0.00468469787359,0.0121509351096,Shepherd,4,4.0,3.98686287757
55,Shepherd_test18,10,4.5220181942,0.0261110279814,0.0162726320515,0.0242032021547,0.0101376627263,0.025736944486,0.00303007631303,0.0126440221457,Shepherd,4,4.0,4.0152383119
58,Shepherd_test7,10,4.23767495155,0.0230598845028,0.0150304564512,0.0266197294518,0.00814808954988,0.0251166838067,0.00680325923582,0.0118661498299,Shepherd,4,4.0,3.91724667392
63,Shepherd_test17,10,4.3502869606,0.0213828327489,0.0175712761092,0.0231742643696,0.0110535142552,0.0252706205214,0.00266808964781,0.011510901052,Shepherd,4,4.0,3.88850377117
66,Shepherd_test2,10,4.86837315559,0.0188208380992,0.0163252573568,0.0265155453884,0.00932376694049,0.0258569893591,0.00266888496066,0.0128591729923,Shepherd,4,4.0,4.07889434735
71,Shepherd_test12,10,4.40433001518,0.0263496143959,0.0178436413126,0.0240057462574,0.00918645092999,0.0281264176622,0.0025706940874,0.0111900801452,Shepherd,4,4.0,4.227835521
72,Shepherd_test5,10,5.14187908173,0.0203932022659,0.0191936021326,0.0258247250916,0.00993002332556,0.0232255914695,0.00646451182939,0.0129956681106,Shepherd,4,4.0,3.76550149206
73,DorothyDay_test8,10,3.23125314713,0.0178991314362,0.00278324295792,0.0141081625798,0.00930946782475,0.00911752003455,0.00834972887375,0.01194874994,DorothyDay,4,4.0,3.90961171354
