,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC
1092,DorothyDay208,0.026022304832700002,0.0315985130112,0.0,1.0,0.4375,18.0,0.5625,0.0167286245353,0.009293680297399999,0.00557620817844,0.018587360594799998,0.014869888475799998,0.0,0.00743494423792,0.48884758364299996,0.742680340906,0.445291089073
1093,Unitarian007,0.030599755202000003,0.0171358629131,1.0,0.0,0.42,41.0,0.82,0.026927784577700002,0.004895960832310001,0.03182374541,0.00122399020808,0.00856793145655,0.00244798041616,0.0171358629131,0.40514075887400003,0.692023199513,0.655589286071
1094,Unitarian300,0.026322822020299997,0.0323356493854,0.0,1.0,0.496710526316,251.0,0.825657894737,0.0368786745056,0.000668091929449,0.0016034206306800001,0.00988776055585,0.0114911811865,0.0,0.023383217530700003,0.174772848744,0.7454038238869999,0.6923264964040001
1095,WBC348,0.028438769587900002,0.021474172954099997,1.0,0.0,0.278195488722,56.0,0.42105263157899997,0.0116076610563,0.0023215322112600002,0.029599535693599997,0.0046430644225200005,0.017411491584400002,0.0005803830528150001,0.00870574579222,0.30934416715,0.7468070546310001,0.668167165148
1096,WBC083,0.026728439059200002,0.024590163934400004,1.0,0.0,0.368421052632,69.0,0.518796992481,0.0124732715609,0.00498930862438,0.00534568781183,0.0032074126871,0.023521026372099997,0.000712758374911,0.0096222380613,0.286885245902,0.669521034074,0.637204924367
1097,SeaShepherds334,0.00909090909091,0.0181818181818,0.0,1.0,0.5,4.0,0.5,0.00454545454545,0.0,0.0181818181818,0.00454545454545,0.0318181818182,0.0,0.0,0.6,0.768690699289,0.544590746193
1098,ACLU19,0.022727272727299998,0.0151515151515,1.0,0.0,0.5,2.0,0.5,0.00757575757576,0.0,0.0,0.0151515151515,0.0,0.0,0.0,0.628787878788,0.399662991405,0.562857292748
1099,Bahai69,0.028129395218,0.0168776371308,1.0,0.0,0.135135135135,10.0,0.27027027027,0.005625879043600001,0.0,0.0,0.0042194092827,0.0,0.0,0.0098452883263,0.472573839662,0.760907447491,0.635856348608
1100,Shepherd236,0.028615032430400002,0.02327355971,1.0,0.0,0.164983164983,175.0,0.589225589226,0.0343380389164,0.00610454025181,0.0194582220527,0.00190766882869,0.0255627623045,0.008393742846239999,0.015642884395299997,0.278519648989,0.62711452591,0.5296942700689999
1101,DorothyDay438,0.0333988212181,0.0294695481336,1.0,0.0,0.5,19.0,0.730769230769,0.041257367387,0.013752455795700001,0.00392927308448,0.0216110019646,0.015717092337899998,0.015717092337899998,0.005893909626720001,0.451866404715,0.804929365909,0.47863316693400004
1102,WBC381,0.0327727468737,0.026088831392799997,1.0,0.0,0.41538461538500004,142.0,0.728205128205,0.0273824924536,0.00431220353601,0.011211729193599999,0.012936610608,0.0174644243208,0.001078050884,0.0133678309616,0.218413109099,0.705576112372,0.585206336601
1103,WBC119,0.024154589372,0.039762170197,0.0,1.0,0.322834645669,67.0,0.5275590551179999,0.00408769973987,0.00260126347083,0.00780379041249,0.0200668896321,0.026755852842799997,0.0011148272017800001,0.00854700854701,0.304347826087,0.7079678351559999,0.597766521383
1104,NaumanKhan048,0.018742857142900003,0.0208,0.0,1.0,0.449275362319,250.0,0.724637681159,0.0210285714286,0.0450285714286,0.008,0.0109714285714,0.017828571428599997,0.00182857142857,0.017142857142900002,0.20571428571400002,0.5744450572249999,0.558423412471
1105,JohnPiper512,0.0411970462495,0.0143801010494,1.0,0.0,0.345744680851,110.0,0.585106382979,0.013991449669600002,0.0376991838321,0.00699572483482,0.0112708900117,0.0104935872522,0.0,0.00855033035367,0.255343956471,0.6074707906260001,0.594793725214
1106,JohnPiper309,0.0320699708455,0.0524781341108,0.0,1.0,0.40506329113899997,105.0,0.664556962025,0.015410245730900001,0.0170762182424,0.0137442732195,0.009579341940860001,0.027072053311099995,0.0,0.00916284881299,0.22823823406899998,0.664230992729,0.693637631218
1107,JohnPiper565,0.036886907174699994,0.0182407782732,1.0,0.0,0.469945355191,135.0,0.737704918033,0.0405350628293,0.0279691933522,0.00162140251317,0.00324280502635,0.01661937576,0.0,0.019456830158099996,0.184029185245,0.690895790536,0.6139398744860001
1108,DorothyDay596,0.0248756218905,0.0241102181401,1.0,0.0,0.1953125,89.0,0.6953125,0.0195177956372,0.00306161500191,0.0137772675086,0.013011863758100001,0.0183696900115,0.0019135093762,0.009567546880979999,0.32606199770399996,0.688144078848,0.6305478337229999
1109,DorothyDay072,0.030516431924900004,0.0281690140845,1.0,0.0,0.346153846154,55.0,0.7051282051279999,0.0524256651017,0.00234741784038,0.005477308294209999,0.0195618153365,0.0117370892019,0.0,0.008607198748040001,0.33646322378700005,0.684404709783,0.624000674045
1110,DorothyDay251,0.0205655526992,0.021850899742900002,0.0,1.0,0.54347826087,38.0,0.826086956522,0.0141388174807,0.0025706940874,0.0167095115681,0.0025706940874,0.0424164524422,0.0,0.0154241645244,0.442159383033,0.738038241667,0.543798371271
1111,JohnPiper573,0.0832541943653,0.0240582462805,1.0,0.0,0.46315789473700003,129.0,0.6789473684209999,0.018993352326700002,0.013928458372899999,0.00443178220956,0.00506489395378,0.0253244697689,0.000316555872111,0.0123456790123,0.16809116809099997,0.67543748801,0.547728913492
1112,SeaShepherds225,0.03488372093019999,0.015116279069799999,1.0,0.0,0.441860465116,30.0,0.6976744186049999,0.015116279069799999,0.0,0.019767441860499998,0.0046511627907,0.04534883720930001,0.0,0.0046511627907,0.43255813953500005,0.703690625196,0.448920190158
1113,JohnPiper227,0.0185185185185,0.0358422939068,0.0,1.0,0.362244897959,123.0,0.6275510204079999,0.0164277180406,0.007765830346479999,0.012246117084800001,0.011350059737200002,0.00866188769415,0.00328554360812,0.0143369175627,0.233572281959,0.618821882286,0.570758622596
1114,DorothyDay423,0.016438356164400002,0.022374429223700004,0.0,1.0,0.381818181818,90.0,0.8181818181820001,0.014155251141600001,0.0018264840182599998,0.0269406392694,0.0127853881279,0.00821917808219,0.0109589041096,0.011415525114200001,0.324657534247,0.7865487583220001,0.593239888622
1115,SeaShepherds093,0.023686920700300002,0.0267765190525,0.0,1.0,0.28571428571400004,27.0,0.482142857143,0.00926879505664,0.00823892893924,0.00308959835221,0.0164778578785,0.0,0.0,0.010298661173999999,0.398558187436,0.6595642389490001,0.621838534572
1116,Shepherd447,0.0366255144033,0.0156378600823,1.0,0.0,0.23383084577100002,111.0,0.55223880597,0.0325102880658,0.013168724279799999,0.007407407407409999,0.00617283950617,0.014814814814799999,0.0,0.0164609053498,0.27201646090500003,0.70953364884,0.6857937299310001
1117,DorothyDay395,0.0236107112007,0.0175640656493,1.0,0.0,0.264367816092,129.0,0.741379310345,0.016412323639499998,0.00230348401958,0.016412323639499998,0.010365678088100001,0.0138209041175,0.0143967751224,0.00921393607832,0.289087244457,0.7376210778560001,0.705583065905
1118,JohnPiper073,0.0388594499117,0.021196063588200004,1.0,0.0,0.48275862069,171.0,0.737068965517,0.0146353772395,0.0252334090336,0.0214483976785,0.011102699974799998,0.011355034065100002,0.0,0.0164017158718,0.17688619732500002,0.7324100444949999,0.7233431329250001
1119,LiberalJudaism137,0.0157608695652,0.0070652173913,1.0,0.0,0.459627329193,128.0,0.7950310559010001,0.0290760869565,0.0125,0.0108695652174,0.00461956521739,0.014945652173899999,0.00461956521739,0.00978260869565,0.270108695652,0.662778406078,0.6111575402080001
1120,Shepherd515,0.039049235993199996,0.0182512733447,1.0,0.0,0.204,154.0,0.616,0.024617996604400002,0.021222410865899998,0.022071307300499998,0.00891341256367,0.032682512733400004,0.00636672325976,0.00806451612903,0.28098471986400003,0.646760829316,0.6060411311389999
1121,SeaShepherds454,0.008602150537629999,0.0279569892473,0.0,1.0,0.590909090909,19.0,0.863636363636,0.045161290322599995,0.006451612903229999,0.0,0.045161290322599995,0.00430107526882,0.0,0.0,0.43440860215099997,0.708682905191,0.540538123025
1122,JohnPiper362,0.0344713291349,0.0116009280742,1.0,0.0,0.3625,92.0,0.575,0.0192243950945,0.00894928737156,0.00563473649321,0.00265164070268,0.00894928737156,0.0,0.011269472986399999,0.21743453761999998,0.719789901047,0.749485443172
1123,JohnPiper325,0.0509620384815,0.0182007280291,1.0,0.0,0.504761904762,64.0,0.609523809524,0.0192407696308,0.01872074883,0.00884035361414,0.00260010400416,0.00936037441498,0.0,0.0109204368175,0.209048361934,0.702664338099,0.675456520716
1124,DorothyDay771,0.0141700404858,0.0121457489879,1.0,0.0,0.296296296296,15.0,0.555555555556,0.0242914979757,0.0,0.0,0.00607287449393,0.00202429149798,0.0182186234818,0.00404858299595,0.526315789474,0.6979541232879999,0.38880010054799996
1125,ISIS009,0.0271186440678,0.0237288135593,1.0,0.0,0.666666666667,6.0,0.666666666667,0.00338983050847,0.0,0.00338983050847,0.0135593220339,0.010169491525399999,0.0,0.0,0.613559322034,0.25006033758,0.581083736449
1126,Shepherd046,0.0292545710267,0.0330520393812,0.0,1.0,0.09426751592360001,406.0,0.517197452229,0.014345991561200002,0.0284106891702,0.018002812939500002,0.0098452883263,0.015471167369899999,0.00337552742616,0.011251758087200001,0.12770745429000002,0.616828077792,0.5935762963719999
1127,ISIS014,0.0194174757282,0.0226537216828,0.0,1.0,0.470588235294,13.0,0.7647058823530001,0.00323624595469,0.0323624595469,0.0355987055016,0.00323624595469,0.058252427184499994,0.0,0.00323624595469,0.508090614887,0.677455226403,0.425754531563
1128,WBC414,0.029012732206200004,0.047171780421599994,0.0,1.0,0.464788732394,166.0,0.7793427230050001,0.00876643706951,0.0198288457525,0.010853683990799999,0.0265080359006,0.0185764975997,0.00041744938426199995,0.014819453141299998,0.18326027969099998,0.6907751309100001,0.747629876646
1129,WBC191,0.0192650731359,0.028897609703900005,0.0,1.0,0.251968503937,73.0,0.574803149606,0.00856225472708,0.005351409204420001,0.0114163396361,0.00749197288619,0.0246164823403,0.000356760613628,0.006778451658939999,0.305030324652,0.781641095281,0.813374188193
1130,DorothyDay633,0.036231884058,0.0108695652174,1.0,0.0,0.5,9.0,0.5625,0.018115942029,0.0036231884058,0.007246376811590001,0.018115942029,0.007246376811590001,0.007246376811590001,0.0,0.586956521739,0.578103639142,0.473598225298
1131,DorothyDay692,0.0200488997555,0.018581907090499998,1.0,0.0,0.27619047619000003,73.0,0.695238095238,0.0249388753056,0.0004889975550119999,0.0180929095355,0.0068459657701700006,0.00146699266504,0.0004889975550119999,0.00831295843521,0.34621026894900003,0.7913468167640001,0.694848686064
1132,Unitarian031,0.0243172465395,0.0319865319865,0.0,1.0,0.211180124224,254.0,0.788819875776,0.0185185185185,0.00953984287318,0.0478862701085,0.0059857837635600005,0.00392817059484,0.00523756079312,0.0187055742611,0.227272727273,0.658813180476,0.579734252817
1133,JohnPiper191,0.0276613579212,0.0192791282481,1.0,0.0,0.4875,51.0,0.6375,0.0142497904443,0.0184409052808,0.00419111483655,0.0033528918692399996,0.0293378038558,0.0,0.0117351215423,0.341994970662,0.669191999507,0.510298396242
1134,SeaShepherds162,0.022727272727299998,0.0218181818182,1.0,0.0,0.40625,38.0,0.59375,0.0163636363636,0.0009090909090910001,0.00909090909091,0.0127272727273,0.0036363636363600004,0.0,0.0209090909091,0.353636363636,0.7250163845409999,0.511526310685
1135,PastorAnderson047,0.0233007831384,0.014405878371800001,1.0,0.0,0.30053908355799996,573.0,0.7722371967649999,0.0174997582906,0.026878081794500002,0.0218505269264,0.0199168519772,0.0064778110799599995,0.00657449482742,0.0200135357246,0.106158754713,0.686165444869,0.6299720111
1136,MehrBaba067,0.0316066725198,0.0171202809482,1.0,0.0,0.367521367521,83.0,0.709401709402,0.005706760316069999,0.00219490781387,0.007023705004390001,0.000877963125549,0.037313432835800006,0.0127304653205,0.007462686567159999,0.346795434592,0.688427611056,0.54047707
1137,Shepherd101,0.037137069547599995,0.0151924375422,1.0,0.0,0.17701863354000003,179.0,0.555900621118,0.023295070898000002,0.018906144497,0.0310600945307,0.0067521944632,0.023632680621199997,0.00067521944632,0.011141120864299999,0.261985145172,0.617558083839,0.605770601706
1138,AEU006,0.0392594244925,0.027660049074300003,1.0,0.0,0.24043715847,145.0,0.792349726776,0.0256524648673,0.011822440330100001,0.0015614543832300001,0.012491635065799998,0.00803033682802,0.002007584207,0.016060673656,0.287084541602,0.754314916852,0.857435596946
1139,WBC068,0.0364360073484,0.014696876913700002,1.0,0.0,0.353846153846,82.0,0.6307692307689999,0.00979791794244,0.00428658909982,0.012553582363700001,0.0159216166565,0.0208205756277,0.00030618493570099995,0.0137783221066,0.24157991426800002,0.748521079806,0.6569720817170001
1140,WBC199,0.025897151313400004,0.020347761746200003,1.0,0.0,0.20245398772999998,80.0,0.490797546012,0.00924898261191,0.00258971513134,0.014058453570100002,0.0166481687014,0.0255271920089,0.0,0.00591934887162,0.281169071402,0.748093201551,0.58586662451
1141,DorothyDay059,0.0248031496063,0.0248031496063,0.0,1.0,0.39230769230800006,116.0,0.892307692308,0.0177165354331,0.00511811023622,0.061811023622,0.00511811023622,0.0031496062992099998,0.0149606299213,0.00866141732283,0.27874015748000003,0.78839161796,0.479987738232
1142,DorothyDay258,0.0339558573854,0.0169779286927,1.0,0.0,0.392857142857,14.0,0.5,0.0237691001698,0.0,0.00169779286927,0.00509337860781,0.0,0.0,0.0101867572156,0.44142614601,0.7547644749510001,0.576023711084
1143,DorothyDay518,0.0169851380042,0.0626326963907,0.0,1.0,0.27450980392200003,24.0,0.470588235294,0.0106157112527,0.0,0.00424628450106,0.0106157112527,0.0063694267515899995,0.0,0.00743099787686,0.472399150743,0.727186086672,0.534405786769
1144,PastorAnderson224,0.0196031268791,0.00962116656645,1.0,0.0,0.352290679305,453.0,0.715639810427,0.010944076969299998,0.0191220685508,0.0169573060734,0.0216476247745,0.021767889356599998,0.00108238123873,0.0173180998196,0.10571256764900001,0.7252114387270001,0.650131950501
1145,SeaShepherds215,0.021541950113400002,0.03628117913830001,0.0,1.0,0.605263157895,32.0,0.8421052631579999,0.00113378684807,0.0,0.031746031746,0.0136054421769,0.019274376417200003,0.0,0.005668934240359999,0.377551020408,0.689522252548,0.574823648268
1146,SeaShepherds088,0.033707865168499995,0.0014044943820199999,1.0,0.0,0.166666666667,16.0,0.296296296296,0.007022471910109999,0.0014044943820199999,0.009831460674159999,0.007022471910109999,0.005617977528089999,0.0,0.007022471910109999,0.390449438202,0.7225830023540001,0.6007762327189999
1147,Shepherd709,0.0250094732853,0.0234937476317,1.0,0.0,0.19587628866,163.0,0.560137457045,0.0314513073134,0.0113679424024,0.0193255020841,0.0185676392573,0.012883668056099999,0.006820765441460001,0.0113679424024,0.278135657446,0.629735784004,0.603390201865
1148,MehrBaba016,0.0342577487765,0.0171288743883,1.0,0.0,0.36885245901600006,78.0,0.6393442622950001,0.014681892332799998,0.00326264274062,0.00407830342577,0.00489396411093,0.0228384991843,0.00163132137031,0.0114192495922,0.32137030995099997,0.780980322104,0.7237693973129999
1149,Shepherd605,0.0208402249421,0.012570294409499999,1.0,0.0,0.295880149813,189.0,0.7078651685390001,0.0165398610652,0.0162090638439,0.0198478332782,0.0165398610652,0.0363876943434,0.00165398610652,0.012570294409499999,0.24115117433000002,0.620678323995,0.630241777591
1150,PastorAnderson206,0.0258714328034,0.0240940061222,1.0,0.0,0.28978007761999997,560.0,0.724450194049,0.017379283104599998,0.019057963859,0.0177742668115,0.018959217932299998,0.0121457489879,9.87459267305e-05,0.0223165794411,0.11326157795999998,0.7384581141940001,0.715054788645
1151,PastorAnderson087,0.0201310416864,0.0267780837527,0.0,1.0,0.36731843575400003,514.0,0.7178770949719999,0.013104168644999999,0.0236444782072,0.0181369290666,0.0160478587029,0.00731174627291,0.00360839426455,0.023834393694799998,0.10445351818399999,0.676347444294,0.608687540382
1152,Shepherd205,0.0383442265795,0.0435729847495,0.0,1.0,0.43065693430699997,101.0,0.7372262773720001,0.0252723311547,0.0235294117647,0.014814814814799999,0.010021786492399999,0.024400871459699998,0.0008714596949889999,0.013071895424799999,0.27712418300700004,0.57834061948,0.497371419159
1153,SeaShepherds105,0.0101857399641,0.0257639304973,0.0,1.0,0.543209876543,60.0,0.740740740741,0.026363091671700003,0.00239664469742,0.00359496704614,0.0245656081486,0.00119832234871,0.000599161174356,0.00898741761534,0.289394847214,0.64921086081,0.615656633399
1154,Shepherd221,0.0464116888698,0.033519553072599996,1.0,0.0,0.252100840336,142.0,0.596638655462,0.018908465835799998,0.0193382036957,0.0107434464976,0.0103137086377,0.038676407391499995,0.00171895143962,0.015900300816500002,0.292651482596,0.628599175541,0.59633679646
1155,Unitarian178,0.030653266331700003,0.0133165829146,1.0,0.0,0.223214285714,154.0,0.6875,0.0206030150754,0.0118090452261,0.020351758794,0.00979899497487,0.007537688442209999,0.00301507537688,0.00879396984925,0.302261306533,0.666487631703,0.623956272786
1156,WBC267,0.0230743128605,0.0169664065151,1.0,0.0,0.537931034483,103.0,0.7103448275859999,0.020699015948400002,0.027146250424200002,0.035629453681699993,0.0128944689515,0.031557516118099996,0.0,0.00712589073634,0.19443501866300003,0.693207870509,0.667076333051
1157,DorothyDay243,0.0216919739696,0.013015184381799999,1.0,0.0,0.386363636364,27.0,0.613636363636,0.011930585683299999,0.00216919739696,0.0206073752711,0.00325379609544,0.014099783080299999,0.014099783080299999,0.00542299349241,0.44251626898,0.690592390872,0.623187745773
1158,PastorAnderson068,0.021720074023599996,0.0172397000097,1.0,0.0,0.36033519553099996,555.0,0.775139664804,0.0134411220415,0.0251290542515,0.022207071199,0.021330476283200003,0.0107139378592,0.00029219830525,0.0197720853219,0.11152235317,0.633546450104,0.714750805115
1159,Rabbinic040,0.047350620067600005,0.0045095828635900006,1.0,0.0,0.266666666667,34.0,0.453333333333,0.00338218714769,0.0,0.0101465614431,0.0056369785794799995,0.046223224351699996,0.00338218714769,0.014656144306700002,0.349492671928,0.669848424301,0.528199269674
1160,DorothyDay030,0.0272763738468,0.0248696349779,1.0,0.0,0.29600000000000004,93.0,0.7440000000000001,0.018852787805900002,0.0028078620136399997,0.0156438026474,0.00842358604091,0.016446048937,0.00160449257922,0.0104292017649,0.340954673085,0.687267875227,0.578060783591
1161,LiberalJudaism073,0.0180972078594,0.0284384694933,0.0,1.0,0.393939393939,55.0,0.833333333333,0.0160289555326,0.0020682523267800002,0.00517063081696,0.00155118924509,0.0341261633919,0.00155118924509,0.011892450879,0.34488107549099994,0.813251661701,0.711924369146
1162,WBC161,0.0389518413598,0.0354107648725,1.0,0.0,0.37878787878799997,78.0,0.590909090909,0.025849858356900002,0.00247875354108,0.0152266288952,0.021954674221,0.012393767705399999,0.0,0.00814447592068,0.250708215297,0.712984850722,0.6989799482539999
1163,Unitarian293,0.0408477842004,0.0204238921002,1.0,0.0,0.393548387097,112.0,0.7225806451610001,0.0181117533719,0.0119460500963,0.012331406551099999,0.00963391136802,0.021965317919099996,0.00038535645472099995,0.0134874759152,0.287475915222,0.657237990932,0.527026842372
1164,WBC255,0.029092183666300002,0.029092183666300002,0.0,1.0,0.5,78.0,0.573529411765,0.018576936558,0.00525762355415,0.0273396424816,0.0210304942166,0.0318962495619,0.0,0.004206098843320001,0.199439186821,0.701015636693,0.6164514916730001
1165,PastorAnderson106,0.0203155392263,0.00778041927815,1.0,0.0,0.544041450777,495.0,0.8549222797930001,0.00994164685541,0.036308623298,0.0327065773359,0.0131834882213,0.011526547078700001,0.00036020459621099993,0.0185145162452,0.084215834594,0.7363283443950001,0.708510348999
1166,DorothyDay639,0.031944444444400005,0.023611111111099998,1.0,0.0,0.5,22.0,0.733333333333,0.044444444444399996,0.011111111111099999,0.011111111111099999,0.00416666666667,0.0013888888888900002,0.0,0.008333333333329999,0.422222222222,0.7737907917929999,0.64437576953
1167,MehrBaba230,0.015356489945200003,0.0259597806216,0.0,1.0,0.493333333333,105.0,0.7,0.0018281535649000002,0.0113345521024,0.00987202925046,0.00475319926874,0.0288848263254,0.013162705667299998,0.00694698354662,0.290310786106,0.7068116370909999,0.7320194452359999
1168,Unitarian282,0.042654028436000004,0.017061611374399998,1.0,0.0,0.538461538462,27.0,0.692307692308,0.008530805687199999,0.00663507109005,0.018009478673000002,0.005687203791470001,0.008530805687199999,0.0,0.015165876777299999,0.326066350711,0.727188926823,0.63050012422
1169,SeaShepherds197,0.0264102564103,0.017435897435900002,1.0,0.0,0.295,108.0,0.54,0.009487179487180001,0.00128205128205,0.0035897435897399997,0.015641025641000002,0.00307692307692,0.0005128205128210001,0.0105128205128,0.274871794872,0.72471181368,0.631593091765
1170,DorothyDay358,0.021221680527699998,0.0137654143963,1.0,0.0,0.181818181818,115.0,0.69696969697,0.00774304559794,0.0005735589331799999,0.017493547462,0.00831660453112,0.00745626613134,0.008890163464299999,0.011184399196999999,0.305420131919,0.7086373410150001,0.608152495535
1171,Unitarian147,0.0230115057529,0.0165082541271,1.0,0.0,0.233050847458,132.0,0.559322033898,0.018759379689799998,0.00525262631316,0.029264632316200002,0.012256128064,0.00525262631316,0.00225112556278,0.00525262631316,0.31265632816399996,0.641508903938,0.525090946061
1172,SeaShepherds123,0.015273311897100001,0.026527331189700003,0.0,1.0,0.444444444444,38.0,0.7037037037039999,0.0200964630225,0.0016077170418,0.0064308681672,0.0128617363344,0.0016077170418,0.0032154340836,0.015273311897100001,0.38504823151100004,0.672992156873,0.584706533111
1173,ISIS020,0.009762308998299999,0.039049235993199996,0.0,1.0,0.452830188679,80.0,0.7547169811319999,0.00636672325976,0.0118845500849,0.00509337860781,0.027164685908300002,0.0335314091681,0.00042444821731699997,0.00636672325976,0.28056027164700004,0.740722524963,0.709908312684
1174,SeaShepherds381,0.0145221209051,0.027580772261600002,0.0,1.0,0.262210796915,130.0,0.334190231362,0.0005628729032979999,0.00180119329055,0.004390408645729999,0.00675447483958,0.0011257458066,0.00022514916131900002,0.00630417651694,0.178205561184,0.661068713227,0.631251114616
1175,Unitarian281,0.03587856485740001,0.041858325667,0.0,1.0,0.258928571429,50.0,0.446428571429,0.006439742410300001,0.0009199632014720001,0.00045998160073600005,0.011499540018400001,0.0036798528058899996,0.00045998160073600005,0.008279668813249999,0.278288868445,0.687301240523,0.738842846593
1176,JohnPiper433,0.0434782608696,0.0410818212941,1.0,0.0,0.45263157894699996,132.0,0.694736842105,0.023622047244099997,0.0376583361862,0.00616227319411,0.009585758301950001,0.0112975008559,0.0,0.009585758301950001,0.22834645669300002,0.6750742673360001,0.73955984027
1177,Unitarian028,0.0318602261048,0.0256937307297,1.0,0.0,0.313432835821,49.0,0.731343283582,0.055498458376199995,0.00102774922919,0.016443987667,0.0030832476875599997,0.0174717368962,0.0,0.0102774922919,0.42240493319600003,0.683604102225,0.542772880564
1178,JohnPiper267,0.041280864197499996,0.0104166666667,1.0,0.0,0.542635658915,84.0,0.651162790698,0.013503086419799998,0.00578703703704,0.015046296296299999,0.0111882716049,0.0173611111111,0.0,0.00655864197531,0.201388888889,0.7417070853990001,0.671773369336
1179,DorothyDay125,0.025596276905200003,0.020942408377,1.0,0.0,0.236559139785,49.0,0.52688172043,0.011634671320499999,0.0,0.0087260034904,0.0139616055846,0.00698080279232,0.00523560209424,0.0122164048866,0.35776614310599997,0.665153121182,0.62772101255
1180,DorothyDay009,0.0293887147335,0.0172413793103,1.0,0.0,0.217105263158,106.0,0.6973684210529999,0.0188087774295,0.00626959247649,0.007836990595609999,0.014890282131700001,0.0207680250784,0.0,0.013322884012500001,0.280172413793,0.758447735785,0.6237711303710001
1181,Shepherd139,0.0188019239178,0.0236117184084,0.0,1.0,0.197183098592,108.0,0.507042253521,0.0249234805422,0.010056843025799999,0.0113686051596,0.0039352864014000006,0.0244862264976,0.0,0.0126803672934,0.287713161347,0.672639837855,0.5258005830770001
1182,Shepherd241,0.023480662983400003,0.021063535911599998,1.0,0.0,0.288194444444,172.0,0.5972222222219999,0.0186464088398,0.0141574585635,0.0189917127072,0.00966850828729,0.0324585635359,0.0017265193370200002,0.006906077348069999,0.26450276243099996,0.651851974276,0.562170627582
1183,MehrBaba144,0.0519823788546,0.0149779735683,1.0,0.0,0.47572815533999996,73.0,0.708737864078,0.0013215859030799998,0.006167400881060001,0.011013215859000001,0.0105726872247,0.021145374449299998,0.006167400881060001,0.010132158590299999,0.297356828194,0.7552928025489999,0.7665550343440001
1184,DorothyDay750,0.0155520995334,0.0116640746501,1.0,0.0,0.132075471698,55.0,0.518867924528,0.0108864696734,0.0007776049766719999,0.0225505443235,0.0101088646967,0.008553654743390001,0.0163297045101,0.00233281493002,0.47200622084,0.586206068058,0.332479331064
1185,Rabbinic004,0.0113683340223,0.019429516329099998,0.0,1.0,0.28612716763,169.0,0.488439306358,0.00248036378669,0.0031004547333599998,0.00764778834229,0.013848697808999999,0.037825547747,0.00020669698222400003,0.021289789169099998,0.218478710211,0.657821325929,0.653458934093
1186,SeaShepherds329,0.0148760330579,0.024793388429799997,0.0,1.0,0.105263157895,2.0,0.105263157895,0.0099173553719,0.0,0.0,0.0,0.0016528925619799999,0.0,0.00330578512397,0.469421487603,0.62489883669,0.507408016471
1187,MehrBaba222,0.061199510403899995,0.0299877600979,1.0,0.0,0.539473684211,51.0,0.671052631579,0.00611995104039,0.00122399020808,0.0,0.00795593635251,0.023867809057499998,0.0,0.0293757649939,0.24235006120000002,0.74803292706,0.575409792654
1188,Shepherd713,0.0340512223516,0.0206635622817,1.0,0.0,0.149253731343,193.0,0.48009950248800004,0.0320139697322,0.011059371362000001,0.0139697322468,0.017462165308499998,0.021536670547099998,0.0011641443539000002,0.00844004656577,0.222933643772,0.6806908464120001,0.707803848
1189,SeaShepherds144,0.0278551532033,0.016713091922,1.0,0.0,0.43956043956,63.0,0.692307692308,0.0389972144847,0.00348189415042,0.0188022284123,0.0041782729805,0.0,0.0,0.0062674094707500004,0.382311977716,0.656895529835,0.801891228969
1190,Shepherd621,0.040246555475,0.0333575054387,1.0,0.0,0.38,114.0,0.76,0.018491660623599998,0.0130529369108,0.0228426395939,0.0166787527194,0.0126903553299,0.00290065264685,0.0137781000725,0.27556200145,0.6065950875289999,0.49968320774400005
1191,SeaShepherds427,0.016694490818,0.0467445742905,0.0,1.0,0.45454545454499995,40.0,0.7272727272730001,0.0233722871452,0.000834724540902,0.005008347245409999,0.025876460767900004,0.0,0.000834724540902,0.0100166944908,0.353088480801,0.760502928329,0.596484050832
1192,NaumanKhan017,0.0166509582155,0.0169651272385,0.0,1.0,0.46899224806199996,201.0,0.7790697674420001,0.012880929940299999,0.042884071630499995,0.0186930568646,0.0175934652843,0.0227772541627,0.000157084511467,0.0177505497958,0.138705623626,0.650521120922,0.72506388499
1193,WBC192,0.0329087048832,0.0343241330502,0.0,1.0,0.265625,66.0,0.515625,0.0070771408351,0.00990799716914,0.024769992922900004,0.0070771408351,0.0268931351734,0.00141542816702,0.0070771408351,0.25194621373000003,0.753865515461,0.485810301032
1194,Shepherd630,0.040412044374,0.0253565768621,1.0,0.0,0.369127516779,117.0,0.7852348993289999,0.0162440570523,0.0380348652932,0.016640253565799998,0.0182250396197,0.021790808240900003,0.0007923930269410002,0.0138668779715,0.244453248811,0.650351491511,0.501964616434
1195,SeaShepherds597,0.013611615245,0.0167876588022,0.0,1.0,0.36538461538500006,51.0,0.49038461538500006,0.00771324863884,0.0,0.00226860254083,0.00635208711434,0.00589836660617,0.0,0.011796733212299999,0.284029038113,0.668416145626,0.577621579424
1196,JohnPiper287,0.020150138285299997,0.034768866060800006,0.0,1.0,0.554140127389,109.0,0.694267515924,0.0110628210194,0.0197550375346,0.0122481232714,0.010667720268700002,0.0430659818254,0.0,0.00632161201106,0.18727775582800002,0.7123803788899999,0.619266916243
