,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,rank,groupName
170,MalcolmX008,0.020566981656500002,0.0166759310728,1.0,0.0,0.125,51.0,0.708333333333,0.010561423012800001,0.000555864369094,0.03224013340740001,0.0111172873819,0.0066703724291300006,0.00111172873819,0.0100055586437,0.342968315731,0.10219615438999999,0.659509991965,3,MalcolmX
171,Rabbinic057,0.0128996074033,0.0179472798654,0.0,1.0,0.0625,48.0,0.375,0.00392596747056,0.0011217049915899998,0.0033651149747600004,0.0112170499159,0.0235558048233,0.0005608524957940001,0.016825574873799997,0.28939988783000004,0.8334410675210001,0.644053015787,4,Rabbinic
172,Shepherd404,0.0274071402813,0.023079697078999997,1.0,0.0,0.0537190082645,146.0,0.603305785124,0.0274071402813,0.018031013342900002,0.0223584565453,0.0057699242697399995,0.014424810674399999,0.0079336458709,0.009015506671469999,0.264334655608,0.830732391858,0.604302085355,3,Shepherd
173,LiberalJudaism031,0.025291828793799997,0.042153047989600005,0.0,1.0,0.152777777778,56.0,0.777777777778,0.0207522697795,0.00843060959792,0.00972762645914,0.0175097276265,0.00389105058366,0.0175097276265,0.0071335927367100005,0.381322957198,0.06291658064450001,0.541359987024,2,LiberalJudaism
174,LiberalJudaism060,0.012323943662,0.037558685446,0.0,1.0,0.310810810811,46.0,0.621621621622,0.025821596244099996,0.00410798122066,0.00293427230047,0.00469483568075,0.0093896713615,0.00410798122066,0.011150234741799998,0.37265258215999997,0.219673577006,0.608186499602,1,LiberalJudaism
175,Bahai05,0.0438829787234,0.0398936170213,1.0,0.0,0.102564102564,18.0,0.46153846153800004,0.00265957446809,0.0,0.0,0.0119680851064,0.0,0.0,0.030585106383,0.42420212766000004,-0.6528688228549999,0.615816691837,6,Bahai
176,JohnPiper413,0.049211356466899996,0.0261829652997,1.0,0.0,0.0755813953488,119.0,0.6918604651160001,0.0331230283912,0.00694006309148,0.008517350157729999,0.011356466877,0.00883280757098,0.00410094637224,0.00946372239748,0.204416403785,-0.45637900509999996,0.6222430479950001,2,JohnPiper
177,Shepherd459,0.023301737756699997,0.0410742496051,0.0,1.0,0.0080971659919,144.0,0.291497975709,0.022906793049,0.0177725118483,0.018167456556099998,0.010663507109000001,0.0165876777251,0.0027646129541900005,0.009873617693520001,0.285545023697,-0.09232744860969999,0.606200276217,3,Shepherd
178,YV17,0.0185676392573,0.0371352785146,0.0,1.0,0.225806451613,18.0,0.5806451612899999,0.0132625994695,0.0769230769231,0.0026525198939,0.0026525198939,0.0,0.0,0.0053050397878,0.432360742706,-0.45952437807400004,0.635781631892,4,YV
179,LiberalJudaism115,0.024187975120900002,0.0131306150657,1.0,0.0,0.222222222222,50.0,0.793650793651,0.020041465100200002,0.005528680027640001,0.0062197650311000005,0.008293020041470001,0.0214236351071,0.0013821700069100002,0.0131306150657,0.371803731859,-0.305014009012,0.639660512444,2,LiberalJudaism
