,PSJudge,avgEVC,avgSD,elle,files,groupId,il,ils,je,keywords,le,nous,perNeg,perNegDoc,perPos,perPosDoc,pronounFrac,timeRun,toBeFrac,vous,groupName,rank
32,0.447494181724,0.689689157193,0.71353320003,0.00091095422455,10,IntegralYoga_train2,0.00220147270933,0.00774311090868,0.00576937675548,"you, your, we, mind, yoga, om, want, say, vibrat, whi, our, yourself, self, let, should, anyth, get, don't, mantra, everyth",0.0206482957565,0.0164730888939,0.0154854954939,0.1,0.0347819504243,0.9,0.626706708479,13.4536361694,,0.0367418203902,IntegralYoga,6
33,0.539146389423,0.519146798937,0.673209290091,0.00174573834463,10,IntegralYoga_train11,0.0100636681043,0.00739371534196,0.00503183405217,"you, your, we, mind, yoga, don't, sri, happi, want, fruit, everyth, should, whi, let, love, spiritu, will, yourself, swami, you'r",0.0129390018484,0.0164304785377,0.0172470636125,0.1,0.0362493769123,0.9,0.643372138713,10.3442258835,,0.0368658862189,IntegralYoga,6
34,0.54390872297,0.680727422835,0.672807775209,0.0012707948244,10,IntegralYoga_train4,0.00860674676525,0.00802911275416,0.00774029574861,"you, your, mind, we, yoga, medit, want, happi, don't, everyth, know, whi, clean, arjuna, me, guru, will, say, get, should",0.0131122920518,0.0155383548983,0.0171513410112,0.1,0.0292361054245,0.9,0.699486929284,18.0895740986,,0.0449399260628,IntegralYoga,6
35,0.595528619949,0.67557457295,0.688883519934,0.0011011868347,10,IntegralYoga_train3,0.00354826868959,0.00416003915331,0.0255720053836,"you, we, your, me, happi, get, want, my, breath, don't, everyth, prana, pain, god, mind, feel, boat, anyth, job, say",0.0232472776214,0.0232472776214,0.0149783510902,0.1,0.0279770513335,0.9,0.741884698758,9.02731800079,,0.0401321424202,IntegralYoga,6
36,0.490079099224,0.643277479864,0.701025241854,0.000690607734807,10,IntegralYoga_train10,0.00448895027624,0.00759668508287,0.0073664825046,"you, your, yoga, mind, we, self, our, feel, yogi, medit, don't, me, spiritu, nice, realiz, whatev, whi, breath, asana, yogic",0.0164594843462,0.0193370165746,0.0152099844766,0.1,0.028387549792,0.9,0.626799153135,9.09884619713,,0.0355662983425,IntegralYoga,6
37,0.456307673847,0.730550904296,0.781537850396,0.0014631043257,10,MehrBaba_train10,0.0181297709924,0.0118956743003,0.00687022900763,"baba, master, spiritu, mind, shri, s, discipl, love, me, perfect, saint, my, you, want, we, meher, feel, spirit, meherabad, journey",0.0115139949109,0.00502544529262,0.0171510581753,0.0,0.0367767748516,1.0,0.651277357467,16.2632591724,,0.0030534351145,MehrBaba,8
38,0.490878039013,0.767156082744,0.702230843747,0.00124332626344,10,MehrBaba_train11,0.0137497257369,0.00702113654648,0.0179185255613,"imperson, realiz, baba, master, perfect, me, discipl, mind, imper, spiritu, real, pure, meher, conscious, self, truth, we, know, love, you",0.0176259782052,0.00614349447817,0.0142558682134,0.0,0.0375082092081,1.0,0.687148825005,14.0151410103,,0.00307174723908,MehrBaba,8
39,0.425095697722,0.667025455862,0.732541464301,0.000241254523522,10,MehrBaba_train2,0.0209891435464,0.0101930036188,0.00518697225573,"baba, meher, love, we, you, s, finit, mind, divin, shall, perfect, your, conscious, my, realiz, truth, spiritu, feel, etern, infinit",0.0169481302774,0.00989143546441,0.019509462609,0.2,0.0341307742499,0.8,0.692814978965,17.2768220901,,0.00560916767189,MehrBaba,8
40,0.456169466999,0.695673391861,0.750373171445,0.00619807464064,10,MehrBaba_train4,0.0289683062992,0.0112092839246,0.012571981186,"baba, you, we, meher, s, me, mind, nt, your, master, love, spiritu, divin, infinit, know, perfect, discipl, am, want, my",0.0126159391622,0.0101982504725,0.012771576842,0.0,0.0325103349275,1.0,0.788805444954,24.5604579449,,0.0141544683283,MehrBaba,8
41,0.447199713557,0.708712750623,0.688607510525,0.00495317002882,10,MehrBaba_train3,0.0244956772334,0.00603386167147,0.0101765129683,"infinit, baba, love, realiz, meher, we, mind, perfect, plane, conscious, know, shall, you, my, suffer, truth, silenc, happi, spiritu, our",0.0164805475504,0.0150396253602,0.0226523297066,0.3,0.0419275477045,0.7,0.632776205745,11.505343914,,0.00531340057637,MehrBaba,8
42,0.463452683023,0.795375603793,0.752706514135,0.000919238345371,8,ISIS_train4,0.0221930400525,0.0239658568615,0.00735390676297,"allah, crusad, wa, you, plot, your, sallam, alayhi, shām, my, ibn, hijrah, sallallāhu, messeng, ﻿, imamah, will, said, muslim, apost",0.0127380170716,0.0053841103086,0.026057458648,0.875,0.0137874825752,0.125,0.722118713734,16.814332962,,0.00840446487196,ISIS,1
43,0.393030830272,0.816807707351,0.784899429518,9.75800156128e-05,10,ISIS_train11,0.0195485297944,0.0240697371845,0.00426099401509,"allah, ibn, you, wa, your, alayhi, sallam, sallallāhu, prophet, faction, ﻿, said, messeng, kufr, rahimahullāh, abū, “the, murji'ah, inde, jihād",0.00943273484257,0.00364298724954,0.0241067184788,0.7,0.0182686894925,0.3,0.718128415526,32.7787930965,,0.00845693468644,ISIS,1
44,0.408074033199,0.663381609108,0.801498494199,0.000573674095746,10,ISIS_train2,0.013223187907,0.0222872386197,0.00685540544417,"allah, tandhīm, we, ﻿, you, abū, ibn, crusad, wa, mujāhidīn, me, prophet, jihād, kuffār, alayhi, sallam, your, sallallāhu, dabiq, prison",0.0099532455612,0.00831827438832,0.024390671011,0.9,0.0153909459546,0.1,0.728973084313,38.8583910465,,0.00536385279523,ISIS,1
45,0.332813588118,0.71191341516,0.794077632579,0.000296252407051,10,ISIS_train10,0.0146151187478,0.0180713968301,0.00365377968696,"allah, regim, ﻿, camp, faction, you, yarmūk, wa, crusad, khilāfah, jihād, abū, alayhi, sallam, dabiq, sallallāhu, dimashq, your, sahwah, aknāf",0.00967757863033,0.00483878931516,0.0228748395773,0.9,0.0145247393739,0.1,0.643159538911,21.5457971096,,0.00656692835629,ISIS,1
46,0.367244295876,0.746849839098,0.792623065786,0.000982185192712,10,ISIS_train3,0.0157488315383,0.0182212287475,0.00460610986927,"allah, you, ibn, wa, ribāt, your, sallallāhu, alayhi, sallam, ﻿, jihād, abū, mubāhalah, said, we, messeng, syrian, mujāhidīn, dollar, dabiq",0.0135473819684,0.00565603197182,0.020589202666,0.6,0.0191984778616,0.4,0.720540568747,32.6919529438,,0.00853485064011,ISIS,1
47,0.519561170376,0.679016868566,0.667719047114,0.0113441916471,10,Unitarian_train2,0.00804867228595,0.00922111667406,0.0290259205273,"we, my, me, you, our, hope, am, i, know, your, let, she, love, feel, get, silenc, want, say, someth, e",0.01074212561,0.0202167437734,0.0229306133455,0.1,0.0317320988085,0.9,0.641003992277,36.5782341957,,0.00830217377527,Unitarian,7
48,0.477451710829,0.620389819348,0.669710302562,0.00465991576306,10,Unitarian_train3,0.0108432655256,0.0107536517609,0.0246736565403,"we, you, my, me, our, your, want, get, am, i, nt, fig, s, talk, anger, tree, unitarian, bread, know, ask",0.00988738536906,0.0168772590137,0.0213865595812,0.2,0.025685731413,0.8,0.668015678584,38.9462530613,,0.0100068703886,Unitarian,7
49,0.474813122186,0.603473878508,0.666742129584,0.00600761173843,10,Unitarian_train4,0.00660522756582,0.0114490611141,0.0314849180637,"my, me, we, you, our, am, depress, your, i, know, hope, unitarian, get, love, ask, feel, say, dont, garden, moment",0.0117950492247,0.0197213223037,0.0192861389558,0.1,0.0271104621082,0.9,0.671454497808,35.5674479008,,0.00805208693738,Unitarian,7
50,0.467432555356,0.514058027273,0.699028315882,0.00379961419302,10,Unitarian_train10,0.011574209388,0.00926521307067,0.0256035541007,"we, me, my, you, our, sing, your, am, i, s, tell, feel, unitarian, congreg, know, nt, let, get, yes, wonder",0.00984976910037,0.021160928275,0.0202234348266,0.4,0.0267261331295,0.6,0.657294263745,38.8241231441,,0.00841760682761,Unitarian,7
51,0.473435774748,0.588598326636,0.673194554934,0.00416702100519,10,Unitarian_train11,0.0108002381155,0.0125294100972,0.0257958443178,"you, we, fear, my, me, our, your, am, hurt, s, evil, silenc, nt, i, know, get, grief, love, feel, everyon",0.0122175921989,0.0190492388809,0.0329149427249,0.6,0.029007637315,0.4,0.642339911303,39.490377903,,0.0125577571789,Unitarian,7
52,0.553285859563,0.756955808473,0.758685737121,0.0016694490818,10,Rabbinic_train10,0.0105731775181,0.00818030050083,0.0109627156372,"we, our, you, your, synagogu, my, jew, know, rabbi, ask, me, steinberg, mose, jewish, keter, hope, want, abraham, israelit, ourselv",0.0122982749026,0.0263216471898,0.0234846443966,0.4,0.0231918583201,0.6,0.749343884556,19.575936079,,0.00862548692265,Rabbinic,6
53,0.556654090207,0.630304700251,0.684048058598,0.00245170148083,10,Rabbinic_train2,0.00980680592331,0.00573698146514,0.0145631067961,"we, our, my, you, me, know, rabbi, torah, your, jew, bibl, god, bless, happi, realli, get, let, want, sibl, am",0.0132391879965,0.0279984309111,0.0168235894635,0.2,0.0194256295976,0.8,0.747712223792,21.6430110931,,0.00730607041287,Rabbinic,6
54,0.530295921529,0.726401768239,0.769931785207,0.00148708936055,10,Rabbinic_train3,0.0117615249425,0.00558785093056,0.0123924113379,"we, our, you, my, mose, rabbi, your, jew, jewri, know, jewish, evil, koufax, me, netanyahu, ask, kippur, yom, moment, am",0.0122572213961,0.0255959623271,0.0192182000086,0.4,0.0219259722714,0.6,0.711475321001,24.222233057,,0.00829164976792,Rabbinic,6
55,0.537780531306,0.642629039367,0.745912414961,0.00142214882099,10,Rabbinic_train4,0.00945040829434,0.006239104505,0.0162858977888,"we, our, you, my, moment, me, your, rabbi, jew, jewish, ask, rememb, am, synagogu, know, jewri, tell, question, don't, israel",0.0121112028626,0.0244976603358,0.0144888847093,0.1,0.0195620408828,0.9,0.756928892294,23.6699399948,,0.00784475639967,Rabbinic,6
56,0.6274980716,0.625724128632,0.692462203187,0.0043288070719,10,Rabbinic_train11,0.0130319876059,0.00865761414381,0.0153558735077,"we, you, our, my, your, me, want, kaplan, moment, know, jew, ask, rabbi, “no, jewish, am, israel, steinberg, get, memori",0.0118016950697,0.0277499316504,0.0167642487467,0.3,0.0214337634266,0.7,0.82012818067,24.4420120716,,0.0108448008749,Rabbinic,6
57,0.580930187752,0.537215891311,0.695125452586,0.000786848391176,5,MalcolmX_train1,0.0146128986933,0.0222003653225,0.0217226359421,"you, nt, s, re, we, get, malcolm, me, your, h, know, ll, my, say, x, negro, let, go, think, talk",0.0147815090628,0.0138541520303,0.0201070591257,0.8,0.0184873091409,0.2,0.74742765109,38.0360050201,,0.0221722635942,MalcolmX,2
58,0.566181032604,0.528826464634,0.680205414299,0.00146113383986,10,MalcolmX_train10,0.010851353984,0.0172413793103,0.01642314436,"you, nt, we, s, malcolm, re, negro, get, your, me, ll, our, h, let, go, x, got, want, know, ve",0.0147282291058,0.01642314436,0.0175166905492,0.3,0.0176357843524,0.7,0.746808844835,55.3501369953,,0.0256380284434,MalcolmX,2
59,0.528880866426,0.660911824919,0.669708502254,0.00103820598007,1,MalcolmX_test2,0.015988372093,0.0140157807309,0.0129775747508,"nt, s, re, get, let, negro, bullet, ll, got, ballot, go, segreg, ca, whi, malcolm",0.0179609634551,0.0192068106312,0.0144310631229,0.0,0.0184800664452,1.0,0.785198555957,11.6211099625,0.108303249097,0.03176910299,MalcolmX,2
60,0.434042553191,0.697441230864,0.719829310709,0.00135066689178,1,MalcolmX_test4,0.00236366706061,0.00877933479656,0.00928583488097,"malcolm, negro, h, s, n, u, uniti, nt, p, x, get, cairo, african, confer, afroamerican",0.0111430018572,0.0194158365693,0.0238055039676,0.0,0.0244808374135,1.0,0.663829787234,7.68201088905,0.285106382979,0.00928583488097,MalcolmX,2
61,0.414634146341,0.634018647858,0.714845835585,0.0,1,MalcolmX_test1,0.0204449789537,0.0108238123873,0.0204449789537,"malcolm, negro, am, muhammad, mosqu, solut, s, nt, inc, muslim, statement, too, victim, uniti, job",0.00781719783524,0.0306674684305,0.0204449789537,1.0,0.00901984365604,0.0,0.817073170732,3.09148192406,0.19512195122,0.0,MalcolmX,2
62,0.492985971944,0.580759505717,0.687191751909,0.0,1,MalcolmX_test3,0.0132972729322,0.0268199233716,0.0218616182105,"nt, re, s, get, negro, know, got, hate, thing, say, tri, h, want, ourselv, ve",0.0153256704981,0.0161144917737,0.0205093531666,1.0,0.0149876042371,0.0,0.76753507014,11.0893011093,0.134268537074,0.0259184133423,MalcolmX,2
63,0.374468085106,0.605787973349,0.701594910886,0.00131682907559,1,MalcolmX_test0,0.00421385304188,0.0281801422175,0.0163286805373,"nt, s, re, get, civilright, h, go, explos, noth, promis, ake, oppress, prospect, harlem, x",0.0186989728733,0.0152752172768,0.0221227284698,1.0,0.0210692652094,0.0,0.651063829787,5.39515590668,0.0978723404255,0.00948116934422,MalcolmX,2
64,0.408186156559,0.698202058215,0.668414945198,0.0040833568009,10,Shepherd_train2,0.020346381301,0.0112644325542,0.0235145029569,"we, you, s, my, your, don, me, thank, get, t, ask, our, want, know, god, bless, ill, wisdom, thing, i",0.0121796676992,0.0219656434807,0.0218839687065,0.0,0.0362538507041,1.0,0.553791758189,30.6901509762,,0.0147141650239,Shepherd,4
65,0.379288832101,0.706439844046,0.673961969328,0.00576478304394,10,Shepherd_train3,0.0225413372916,0.0105975352964,0.0223342193379,"you, we, s, me, your, my, don, get, t, christ, ask, want, jesus, didn, said, know, our, ill, god, heaven",0.0131519900583,0.0192964893507,0.019294372432,0.0,0.0315467026477,1.0,0.571265346642,31.2918281555,,0.0157754841382,Shepherd,4
66,0.462773045002,0.627687051344,0.67899185824,0.00726646190726,10,Shepherd_train10,0.0236347291932,0.0107124129148,0.0270806802008,"we, you, your, my, s, don, me, want, get, t, god, love, ill, i, christ, know, our, said, ask, thing",0.010038205109,0.0201138662072,0.0244295268012,0.2,0.0316896147694,0.8,0.630430725359,28.922328949,,0.0155442355233,Shepherd,4
67,0.398243967663,0.600918689759,0.671966387525,0.00436130334487,10,Shepherd_train4,0.0274293540946,0.00944348327566,0.0235726643599,"you, we, your, me, s, my, sin, don, get, want, christ, know, our, god, ask, t, said, say, save, jesus",0.0118584198385,0.0194636678201,0.0270673415017,0.3,0.0342906089336,0.7,0.600905504927,30.1266059875,,0.0207252018454,Shepherd,4
68,0.407437336618,0.710716995078,0.668981351826,0.00602350476315,10,Shepherd_train11,0.0196091269192,0.0121124824042,0.0235374995908,"we, you, s, my, your, me, get, our, don, christ, t, love, want, thing, said, god, sin, go, ill, know",0.0124071103545,0.0225554064229,0.0263868650839,0.5,0.0306658283003,0.5,0.593371797871,33.4569728374,,0.0170229482437,Shepherd,4
69,0.138095238095,0.537739259132,0.62486172501,0.000435303079769,2,Ghandi_train1,0.00163238654913,0.0028294700185,0.0137120470127,"div, href, class, meta, svg, li, https, td, numlnum, button, id, rel, content, width, numcnum, octicon, mnum, ariahidden, evenodd, viewbox",0.00511481118729,0.00185003808902,0.00619186090041,0.0,0.0125977170929,1.0,0.719841269841,8.74151110649,,0.00402655348787,Ghandi,1
70,0.154531764601,0.754636819982,0.738329826474,0.000596475372797,10,Ghandi_train10,0.00394035246272,0.00547672842296,0.0158698599187,"div, href, class, td, meta, svg, id, li, https, numlnum, tr, button, rel, content, numcnum, width, octicon, mnum, evenodd, fillrul",0.00560325350203,0.00455490284681,0.00752873868978,0.2,0.0103757310872,0.8,0.711118324462,53.1604230404,,0.00681427925892,Ghandi,1
